"StateCode","EQDeductibleTier","EQClass","EQDeductible","EQSubLimitPct_From","EQSubLimitPct_ToLessThan","TotalPropertyValue_From","TotalPropertyValue_ToLessThan","Factor_From","Factor_ToLessThan",
"CW",1,"1C","500,000",50,55,0,1000001,0,0
"CW",1,"1C","500,000",50,55,1000001,3500001,0.837,0.836
"CW",1,"1C","500,000",50,55,3500001,5500001,0.97,0.95
"CW",1,"1C","500,000",50,55,5500001,10000001,1.078,1.049
"CW",1,"1C","500,000",50,55,10000001,2147483647,1.24,1.196
"CW",1,"1C","500,000",55,60,0,1000001,0,0
"CW",1,"1C","500,000",55,60,1000001,3500001,0.836,0.84
"CW",1,"1C","500,000",55,60,3500001,5500001,0.95,0.933
"CW",1,"1C","500,000",55,60,5500001,10000001,1.049,1.024
"CW",1,"1C","500,000",55,60,10000001,2147483647,1.196,1.159
"CW",1,"1C","500,000",60,65,0,1000001,0,0
"CW",1,"1C","500,000",60,65,1000001,3500001,0.84,0.847
"CW",1,"1C","500,000",60,65,3500001,5500001,0.933,0.922
"CW",1,"1C","500,000",60,65,5500001,10000001,1.024,1.004
"CW",1,"1C","500,000",60,65,10000001,2147483647,1.159,1.127
"CW",1,"1C","500,000",65,70,0,1000001,0,0
"CW",1,"1C","500,000",65,70,1000001,3500001,0.847,0.859
"CW",1,"1C","500,000",65,70,3500001,5500001,0.922,0.915
"CW",1,"1C","500,000",65,70,5500001,10000001,1.004,0.989
"CW",1,"1C","500,000",65,70,10000001,2147483647,1.127,1.102
"CW",1,"1C","500,000",70,75,0,1000001,0,0
"CW",1,"1C","500,000",70,75,1000001,3500001,0.859,0.878
"CW",1,"1C","500,000",70,75,3500001,5500001,0.915,0.914
"CW",1,"1C","500,000",70,75,5500001,10000001,0.989,0.978
"CW",1,"1C","500,000",70,75,10000001,2147483647,1.102,1.082
"CW",1,"1C","500,000",75,2147483647,0,1000001,0,0
"CW",1,"1C","500,000",75,2147483647,1000001,3500001,0.878,0.878
"CW",1,"1C","500,000",75,2147483647,3500001,5500001,0.914,0.914
"CW",1,"1C","500,000",75,2147483647,5500001,10000001,0.978,0.978
"CW",1,"1C","500,000",75,2147483647,10000001,2147483647,1.082,1.082
"CW",1,"1D","500,000",1,2,0,1000001,0.72,0.76
"CW",1,"1D","500,000",1,2,1000001,3500001,1.12,1.12
"CW",1,"1D","500,000",1,2,3500001,5500001,1.6,1.6
"CW",1,"1D","500,000",1,2,5500001,10000001,2.16,2.08
"CW",1,"1D","500,000",1,2,10000001,2147483647,3.36,3.12
"CW",1,"1D","500,000",2,3,0,1000001,0.76,0.747
"CW",1,"1D","500,000",2,3,1000001,3500001,1.12,1.093
"CW",1,"1D","500,000",2,3,3500001,5500001,1.6,1.547
"CW",1,"1D","500,000",2,3,5500001,10000001,2.08,2.027
"CW",1,"1D","500,000",2,3,10000001,2147483647,3.12,2.933
"CW",1,"1D","500,000",3,4,0,1000001,0.747,0.76
"CW",1,"1D","500,000",3,4,1000001,3500001,1.093,1.08
"CW",1,"1D","500,000",3,4,3500001,5500001,1.547,1.52
"CW",1,"1D","500,000",3,4,5500001,10000001,2.027,1.96
"CW",1,"1D","500,000",3,4,10000001,2147483647,2.933,2.8
"CW",1,"1D","500,000",4,5,0,1000001,0.76,0.768
"CW",1,"1D","500,000",4,5,1000001,3500001,1.08,1.072
"CW",1,"1D","500,000",4,5,3500001,5500001,1.52,1.504
"CW",1,"1D","500,000",4,5,5500001,10000001,1.96,1.904
"CW",1,"1D","500,000",4,5,10000001,2147483647,2.8,2.672
"CW",1,"1D","500,000",5,10,0,1000001,0.768,0.768
"CW",1,"1D","500,000",5,10,1000001,3500001,1.072,1.016
"CW",1,"1D","500,000",5,10,3500001,5500001,1.504,1.376
"CW",1,"1D","500,000",5,10,5500001,10000001,1.904,1.688
"CW",1,"1D","500,000",5,10,10000001,2147483647,2.672,2.224
"CW",1,"1D","500,000",10,15,0,1000001,0.768,0.773
"CW",1,"1D","500,000",10,15,1000001,3500001,1.016,0.976
"CW",1,"1D","500,000",10,15,3500001,5500001,1.376,1.28
"CW",1,"1D","500,000",10,15,5500001,10000001,1.688,1.541
"CW",1,"1D","500,000",10,15,10000001,2147483647,2.224,1.957
"CW",1,"1D","500,000",15,20,0,1000001,0.773,0.784
"CW",1,"1D","500,000",15,20,1000001,3500001,0.976,0.94
"CW",1,"1D","500,000",15,20,3500001,5500001,1.28,1.208
"CW",1,"1D","500,000",15,20,5500001,10000001,1.541,1.428
"CW",1,"1D","500,000",15,20,10000001,2147483647,1.957,1.768
"CW",1,"1D","500,000",20,25,0,1000001,0.784,0.797
"CW",1,"1D","500,000",20,25,1000001,3500001,0.94,0.915
"CW",1,"1D","500,000",20,25,3500001,5500001,1.208,1.146
"CW",1,"1D","500,000",20,25,5500001,10000001,1.428,1.338
"CW",1,"1D","500,000",20,25,10000001,2147483647,1.768,1.626
"CW",1,"1D","500,000",25,30,0,1000001,0.797,0.813
"CW",1,"1D","500,000",25,30,1000001,3500001,0.915,0.891
"CW",1,"1D","500,000",25,30,3500001,5500001,1.146,1.099
"CW",1,"1D","500,000",25,30,5500001,10000001,1.338,1.264
"CW",1,"1D","500,000",25,30,10000001,2147483647,1.626,1.515
"CW",1,"1D","500,000",30,35,0,1000001,0.813,0.832
"CW",1,"1D","500,000",30,35,1000001,3500001,0.891,0.871
"CW",1,"1D","500,000",30,35,3500001,5500001,1.099,1.056
"CW",1,"1D","500,000",30,35,5500001,10000001,1.264,1.205
"CW",1,"1D","500,000",30,35,10000001,2147483647,1.515,1.426
"CW",1,"1D","500,000",35,40,0,1000001,0.832,0.81
"CW",1,"1D","500,000",35,40,1000001,3500001,0.871,0.856
"CW",1,"1D","500,000",35,40,3500001,5500001,1.056,1.022
"CW",1,"1D","500,000",35,40,5500001,10000001,1.205,1.156
"CW",1,"1D","500,000",35,40,10000001,2147483647,1.426,1.352
"CW",1,"1D","500,000",40,45,0,1000001,0.81,0.8
"CW",1,"1D","500,000",40,45,1000001,3500001,0.856,0.846
"CW",1,"1D","500,000",40,45,3500001,5500001,1.022,0.994
"CW",1,"1D","500,000",40,45,5500001,10000001,1.156,1.113
"CW",1,"1D","500,000",40,45,10000001,2147483647,1.352,1.291
"CW",1,"1D","500,000",45,50,0,1000001,0.8,0
"CW",1,"1D","500,000",45,50,1000001,3500001,0.846,0.837
"CW",1,"1D","500,000",45,50,3500001,5500001,0.994,0.97
"CW",1,"1D","500,000",45,50,5500001,10000001,1.113,1.078
"CW",1,"1D","500,000",45,50,10000001,2147483647,1.291,1.24
"CW",1,"1D","500,000",50,55,0,1000001,0,0
"CW",1,"1D","500,000",50,55,1000001,3500001,0.837,0.836
"CW",1,"1D","500,000",50,55,3500001,5500001,0.97,0.95
"CW",1,"1D","500,000",50,55,5500001,10000001,1.078,1.049
"CW",1,"1D","500,000",50,55,10000001,2147483647,1.24,1.196
"CW",1,"1D","500,000",55,60,0,1000001,0,0
"CW",1,"1D","500,000",55,60,1000001,3500001,0.836,0.84
"CW",1,"1D","500,000",55,60,3500001,5500001,0.95,0.933
"CW",1,"1D","500,000",55,60,5500001,10000001,1.049,1.024
"CW",1,"1D","500,000",55,60,10000001,2147483647,1.196,1.159
"CW",1,"1D","500,000",60,65,0,1000001,0,0
"CW",1,"1D","500,000",60,65,1000001,3500001,0.84,0.847
"CW",1,"1D","500,000",60,65,3500001,5500001,0.933,0.922
"CW",1,"1D","500,000",60,65,5500001,10000001,1.024,1.004
"CW",1,"1D","500,000",60,65,10000001,2147483647,1.159,1.127
"CW",1,"1D","500,000",65,70,0,1000001,0,0
"CW",1,"1D","500,000",65,70,1000001,3500001,0.847,0.859
"CW",1,"1D","500,000",65,70,3500001,5500001,0.922,0.915
"CW",1,"1D","500,000",65,70,5500001,10000001,1.004,0.989
"CW",1,"1D","500,000",65,70,10000001,2147483647,1.127,1.102
"CW",1,"1D","500,000",70,75,0,1000001,0,0
"CW",1,"1D","500,000",70,75,1000001,3500001,0.859,0.878
"CW",1,"1D","500,000",70,75,3500001,5500001,0.915,0.914
"CW",1,"1D","500,000",70,75,5500001,10000001,0.989,0.978
"CW",1,"1D","500,000",70,75,10000001,2147483647,1.102,1.082
"CW",1,"1D","500,000",75,2147483647,0,1000001,0,0
"CW",1,"1D","500,000",75,2147483647,1000001,3500001,0.878,0.878
"CW",1,"1D","500,000",75,2147483647,3500001,5500001,0.914,0.914
"CW",1,"1D","500,000",75,2147483647,5500001,10000001,0.978,0.978
"CW",1,"1D","500,000",75,2147483647,10000001,2147483647,1.082,1.082
"CW",1,"2A","500,000",1,2,0,1000001,0.72,0.72
"CW",1,"2A","500,000",1,2,1000001,3500001,1.12,1.16
"CW",1,"2A","500,000",1,2,3500001,5500001,1.76,1.72
"CW",1,"2A","500,000",1,2,5500001,10000001,2.4,2.28
"CW",1,"2A","500,000",1,2,10000001,2147483647,3.76,3.48
"CW",1,"2A","500,000",2,3,0,1000001,0.72,0.693
"CW",1,"2A","500,000",2,3,1000001,3500001,1.16,1.12
"CW",1,"2A","500,000",2,3,3500001,5500001,1.72,1.68
"CW",1,"2A","500,000",2,3,5500001,10000001,2.28,2.213
"CW",1,"2A","500,000",2,3,10000001,2147483647,3.48,3.253
"CW",1,"2A","500,000",3,4,0,1000001,0.693,0.7
"CW",1,"2A","500,000",3,4,1000001,3500001,1.12,1.12
"CW",1,"2A","500,000",3,4,3500001,5500001,1.68,1.64
"CW",1,"2A","500,000",3,4,5500001,10000001,2.213,2.14
"CW",1,"2A","500,000",3,4,10000001,2147483647,3.253,3.08
"CW",1,"2A","500,000",4,5,0,1000001,0.7,0.704
"CW",1,"2A","500,000",4,5,1000001,3500001,1.12,1.104
"CW",1,"2A","500,000",4,5,3500001,5500001,1.64,1.6
"CW",1,"2A","500,000",4,5,5500001,10000001,2.14,2.064
"CW",1,"2A","500,000",4,5,10000001,2147483647,3.08,2.944
"CW",1,"2A","500,000",5,10,0,1000001,0.704,0.712
"CW",1,"2A","500,000",5,10,1000001,3500001,1.104,1.04
"CW",1,"2A","500,000",5,10,3500001,5500001,1.6,1.456
"CW",1,"2A","500,000",5,10,5500001,10000001,2.064,1.824
"CW",1,"2A","500,000",5,10,10000001,2147483647,2.944,2.44
"CW",1,"2A","500,000",10,15,0,1000001,0.712,0.715
"CW",1,"2A","500,000",10,15,1000001,3500001,1.04,0.992
"CW",1,"2A","500,000",10,15,3500001,5500001,1.456,1.344
"CW",1,"2A","500,000",10,15,5500001,10000001,1.824,1.648
"CW",1,"2A","500,000",10,15,10000001,2147483647,2.44,2.128
"CW",1,"2A","500,000",15,20,0,1000001,0.715,0.72
"CW",1,"2A","500,000",15,20,1000001,3500001,0.992,0.952
"CW",1,"2A","500,000",15,20,3500001,5500001,1.344,1.26
"CW",1,"2A","500,000",15,20,5500001,10000001,1.648,1.516
"CW",1,"2A","500,000",15,20,10000001,2147483647,2.128,1.908
"CW",1,"2A","500,000",20,25,0,1000001,0.72,0.73
"CW",1,"2A","500,000",20,25,1000001,3500001,0.952,0.918
"CW",1,"2A","500,000",20,25,3500001,5500001,1.26,1.19
"CW",1,"2A","500,000",20,25,5500001,10000001,1.516,1.411
"CW",1,"2A","500,000",20,25,10000001,2147483647,1.908,1.744
"CW",1,"2A","500,000",25,30,0,1000001,0.73,0.739
"CW",1,"2A","500,000",25,30,1000001,3500001,0.918,0.891
"CW",1,"2A","500,000",25,30,3500001,5500001,1.19,1.133
"CW",1,"2A","500,000",25,30,5500001,10000001,1.411,1.328
"CW",1,"2A","500,000",25,30,10000001,2147483647,1.744,1.616
"CW",1,"2A","500,000",30,35,0,1000001,0.739,0.754
"CW",1,"2A","500,000",30,35,1000001,3500001,0.891,0.869
"CW",1,"2A","500,000",30,35,3500001,5500001,1.133,1.086
"CW",1,"2A","500,000",30,35,5500001,10000001,1.328,1.257
"CW",1,"2A","500,000",30,35,10000001,2147483647,1.616,1.513
"CW",1,"2A","500,000",35,40,0,1000001,0.754,0.774
"CW",1,"2A","500,000",35,40,1000001,3500001,0.869,0.848
"CW",1,"2A","500,000",35,40,3500001,5500001,1.086,1.044
"CW",1,"2A","500,000",35,40,5500001,10000001,1.257,1.2
"CW",1,"2A","500,000",35,40,10000001,2147483647,1.513,1.428
"CW",1,"2A","500,000",40,45,0,1000001,0.774,0.804
"CW",1,"2A","500,000",40,45,1000001,3500001,0.848,0.832
"CW",1,"2A","500,000",40,45,3500001,5500001,1.044,1.01
"CW",1,"2A","500,000",40,45,5500001,10000001,1.2,1.15
"CW",1,"2A","500,000",40,45,10000001,2147483647,1.428,1.356
"CW",1,"2A","500,000",45,50,0,1000001,0.804,0
"CW",1,"2A","500,000",45,50,1000001,3500001,0.832,0.819
"CW",1,"2A","500,000",45,50,3500001,5500001,1.01,0.981
"CW",1,"2A","500,000",45,50,5500001,10000001,1.15,1.109
"CW",1,"2A","500,000",45,50,10000001,2147483647,1.356,1.296
"CW",1,"2A","500,000",50,55,0,1000001,0,0
"CW",1,"2A","500,000",50,55,1000001,3500001,0.819,0.815
"CW",1,"2A","500,000",50,55,3500001,5500001,0.981,0.956
"CW",1,"2A","500,000",50,55,5500001,10000001,1.109,1.072
"CW",1,"2A","500,000",50,55,10000001,2147483647,1.296,1.244
"CW",1,"2A","500,000",55,60,0,1000001,0,0
"CW",1,"2A","500,000",55,60,1000001,3500001,0.815,0.815
"CW",1,"2A","500,000",55,60,3500001,5500001,0.956,0.935
"CW",1,"2A","500,000",55,60,5500001,10000001,1.072,1.041
"CW",1,"2A","500,000",55,60,10000001,2147483647,1.244,1.199
"CW",1,"2A","500,000",60,65,0,1000001,0,0
"CW",1,"2A","500,000",60,65,1000001,3500001,0.815,0.817
"CW",1,"2A","500,000",60,65,3500001,5500001,0.935,0.918
"CW",1,"2A","500,000",60,65,5500001,10000001,1.041,1.015
"CW",1,"2A","500,000",60,65,10000001,2147483647,1.199,1.161
"CW",1,"2A","500,000",65,70,0,1000001,0,0
"CW",1,"2A","500,000",65,70,1000001,3500001,0.817,0.825
"CW",1,"2A","500,000",65,70,3500001,5500001,0.918,0.905
"CW",1,"2A","500,000",65,70,5500001,10000001,1.015,0.994
"CW",1,"2A","500,000",65,70,10000001,2147483647,1.161,1.129
"CW",1,"2A","500,000",70,75,0,1000001,0,0
"CW",1,"2A","500,000",70,75,1000001,3500001,0.825,0.839
"CW",1,"2A","500,000",70,75,3500001,5500001,0.905,0.898
"CW",1,"2A","500,000",70,75,5500001,10000001,0.994,0.978
"CW",1,"2A","500,000",70,75,10000001,2147483647,1.129,1.102
"CW",1,"2A","500,000",75,2147483647,0,1000001,0,0
"CW",1,"2A","500,000",75,2147483647,1000001,3500001,0.839,0.839
"CW",1,"2A","500,000",75,2147483647,3500001,5500001,0.898,0.898
"CW",1,"2A","500,000",75,2147483647,5500001,10000001,0.978,0.978
"CW",1,"2A","500,000",75,2147483647,10000001,2147483647,1.102,1.102
"CW",1,"2B","500,000",1,2,0,1000001,0.72,0.72
"CW",1,"2B","500,000",1,2,1000001,3500001,1.12,1.16
"CW",1,"2B","500,000",1,2,3500001,5500001,1.76,1.72
"CW",1,"2B","500,000",1,2,5500001,10000001,2.4,2.28
"CW",1,"2B","500,000",1,2,10000001,2147483647,3.76,3.48
"CW",1,"2B","500,000",2,3,0,1000001,0.72,0.693
"CW",1,"2B","500,000",2,3,1000001,3500001,1.16,1.12
"CW",1,"2B","500,000",2,3,3500001,5500001,1.72,1.68
"CW",1,"2B","500,000",2,3,5500001,10000001,2.28,2.213
"CW",1,"2B","500,000",2,3,10000001,2147483647,3.48,3.253
"CW",1,"2B","500,000",3,4,0,1000001,0.693,0.7
"CW",1,"2B","500,000",3,4,1000001,3500001,1.12,1.12
"CW",1,"2B","500,000",3,4,3500001,5500001,1.68,1.64
"CW",1,"2B","500,000",3,4,5500001,10000001,2.213,2.14
"CW",1,"2B","500,000",3,4,10000001,2147483647,3.253,3.08
"CW",1,"2B","500,000",4,5,0,1000001,0.7,0.704
"CW",1,"2B","500,000",4,5,1000001,3500001,1.12,1.104
"CW",1,"2B","500,000",4,5,3500001,5500001,1.64,1.6
"CW",1,"2B","500,000",4,5,5500001,10000001,2.14,2.064
"CW",1,"2B","500,000",4,5,10000001,2147483647,3.08,2.944
"CW",1,"2B","500,000",5,10,0,1000001,0.704,0.712
"CW",1,"2B","500,000",5,10,1000001,3500001,1.104,1.04
"CW",1,"2B","500,000",5,10,3500001,5500001,1.6,1.456
"CW",1,"2B","500,000",5,10,5500001,10000001,2.064,1.824
"CW",1,"2B","500,000",5,10,10000001,2147483647,2.944,2.44
"CW",1,"2B","500,000",10,15,0,1000001,0.712,0.715
"CW",1,"2B","500,000",10,15,1000001,3500001,1.04,0.992
"CW",1,"2B","500,000",10,15,3500001,5500001,1.456,1.344
"CW",1,"2B","500,000",10,15,5500001,10000001,1.824,1.648
"CW",1,"2B","500,000",10,15,10000001,2147483647,2.44,2.128
"CW",1,"2B","500,000",15,20,0,1000001,0.715,0.72
"CW",1,"2B","500,000",15,20,1000001,3500001,0.992,0.952
"CW",1,"2B","500,000",15,20,3500001,5500001,1.344,1.26
"CW",1,"2B","500,000",15,20,5500001,10000001,1.648,1.516
"CW",1,"2B","500,000",15,20,10000001,2147483647,2.128,1.908
"CW",1,"2B","500,000",20,25,0,1000001,0.72,0.73
"CW",1,"2B","500,000",20,25,1000001,3500001,0.952,0.918
"CW",1,"2B","500,000",20,25,3500001,5500001,1.26,1.19
"CW",1,"2B","500,000",20,25,5500001,10000001,1.516,1.411
"CW",1,"2B","500,000",20,25,10000001,2147483647,1.908,1.744
"CW",1,"2B","500,000",25,30,0,1000001,0.73,0.739
"CW",1,"2B","500,000",25,30,1000001,3500001,0.918,0.891
"CW",1,"2B","500,000",25,30,3500001,5500001,1.19,1.133
"CW",1,"2B","500,000",25,30,5500001,10000001,1.411,1.328
"CW",1,"2B","500,000",25,30,10000001,2147483647,1.744,1.616
"CW",1,"2B","500,000",30,35,0,1000001,0.739,0.754
"CW",1,"2B","500,000",30,35,1000001,3500001,0.891,0.869
"CW",1,"2B","500,000",30,35,3500001,5500001,1.133,1.086
"CW",1,"2B","500,000",30,35,5500001,10000001,1.328,1.257
"CW",1,"2B","500,000",30,35,10000001,2147483647,1.616,1.513
"CW",1,"2B","500,000",35,40,0,1000001,0.754,0.774
"CW",1,"2B","500,000",35,40,1000001,3500001,0.869,0.848
"CW",1,"2B","500,000",35,40,3500001,5500001,1.086,1.044
"CW",1,"2B","500,000",35,40,5500001,10000001,1.257,1.2
"CW",1,"2B","500,000",35,40,10000001,2147483647,1.513,1.428
"CW",1,"2B","500,000",40,45,0,1000001,0.774,0.804
"CW",1,"2B","500,000",40,45,1000001,3500001,0.848,0.832
"CW",1,"2B","500,000",40,45,3500001,5500001,1.044,1.01
"CW",1,"2B","500,000",40,45,5500001,10000001,1.2,1.15
"CW",1,"2B","500,000",40,45,10000001,2147483647,1.428,1.356
"CW",1,"2B","500,000",45,50,0,1000001,0.804,0
"CW",1,"2B","500,000",45,50,1000001,3500001,0.832,0.819
"CW",1,"2B","500,000",45,50,3500001,5500001,1.01,0.981
"CW",1,"2B","500,000",45,50,5500001,10000001,1.15,1.109
"CW",1,"2B","500,000",45,50,10000001,2147483647,1.356,1.296
"CW",1,"2B","500,000",50,55,0,1000001,0,0
"CW",1,"2B","500,000",50,55,1000001,3500001,0.819,0.815
"CW",1,"2B","500,000",50,55,3500001,5500001,0.981,0.956
"CW",1,"2B","500,000",50,55,5500001,10000001,1.109,1.072
"CW",1,"2B","500,000",50,55,10000001,2147483647,1.296,1.244
"CW",1,"2B","500,000",55,60,0,1000001,0,0
"CW",1,"2B","500,000",55,60,1000001,3500001,0.815,0.815
"CW",1,"2B","500,000",55,60,3500001,5500001,0.956,0.935
"CW",1,"2B","500,000",55,60,5500001,10000001,1.072,1.041
"CW",1,"2B","500,000",55,60,10000001,2147483647,1.244,1.199
"CW",1,"2B","500,000",60,65,0,1000001,0,0
"CW",1,"2B","500,000",60,65,1000001,3500001,0.815,0.817
"CW",1,"2B","500,000",60,65,3500001,5500001,0.935,0.918
"CW",1,"2B","500,000",60,65,5500001,10000001,1.041,1.015
"CW",1,"2B","500,000",60,65,10000001,2147483647,1.199,1.161
"CW",1,"2B","500,000",65,70,0,1000001,0,0
"CW",1,"2B","500,000",65,70,1000001,3500001,0.817,0.825
"CW",1,"2B","500,000",65,70,3500001,5500001,0.918,0.905
"CW",1,"2B","500,000",65,70,5500001,10000001,1.015,0.994
"CW",1,"2B","500,000",65,70,10000001,2147483647,1.161,1.129
"CW",1,"2B","500,000",70,75,0,1000001,0,0
"CW",1,"2B","500,000",70,75,1000001,3500001,0.825,0.839
"CW",1,"2B","500,000",70,75,3500001,5500001,0.905,0.898
"CW",1,"2B","500,000",70,75,5500001,10000001,0.994,0.978
"CW",1,"2B","500,000",70,75,10000001,2147483647,1.129,1.102
"CW",1,"2B","500,000",75,2147483647,0,1000001,0,0
"CW",1,"2B","500,000",75,2147483647,1000001,3500001,0.839,0.839
"CW",1,"2B","500,000",75,2147483647,3500001,5500001,0.898,0.898
"CW",1,"2B","500,000",75,2147483647,5500001,10000001,0.978,0.978
"CW",1,"2B","500,000",75,2147483647,10000001,2147483647,1.102,1.102
"CW",1,"3A","500,000",1,2,0,1000001,0.72,0.72
"CW",1,"3A","500,000",1,2,1000001,3500001,1.12,1.16
"CW",1,"3A","500,000",1,2,3500001,5500001,1.76,1.72
"CW",1,"3A","500,000",1,2,5500001,10000001,2.4,2.28
"CW",1,"3A","500,000",1,2,10000001,2147483647,3.76,3.48
"CW",1,"3A","500,000",2,3,0,1000001,0.72,0.693
"CW",1,"3A","500,000",2,3,1000001,3500001,1.16,1.12
"CW",1,"3A","500,000",2,3,3500001,5500001,1.72,1.68
"CW",1,"3A","500,000",2,3,5500001,10000001,2.28,2.213
"CW",1,"3A","500,000",2,3,10000001,2147483647,3.48,3.253
"CW",1,"3A","500,000",3,4,0,1000001,0.693,0.7
"CW",1,"3A","500,000",3,4,1000001,3500001,1.12,1.12
"CW",1,"3A","500,000",3,4,3500001,5500001,1.68,1.64
"CW",1,"3A","500,000",3,4,5500001,10000001,2.213,2.14
"CW",1,"3A","500,000",3,4,10000001,2147483647,3.253,3.08
"CW",1,"3A","500,000",4,5,0,1000001,0.7,0.704
"CW",1,"3A","500,000",4,5,1000001,3500001,1.12,1.104
"CW",1,"3A","500,000",4,5,3500001,5500001,1.64,1.6
"CW",1,"3A","500,000",4,5,5500001,10000001,2.14,2.064
"CW",1,"3A","500,000",4,5,10000001,2147483647,3.08,2.944
"CW",1,"3A","500,000",5,10,0,1000001,0.704,0.712
"CW",1,"3A","500,000",5,10,1000001,3500001,1.104,1.04
"CW",1,"3A","500,000",5,10,3500001,5500001,1.6,1.456
"CW",1,"3A","500,000",5,10,5500001,10000001,2.064,1.824
"CW",1,"3A","500,000",5,10,10000001,2147483647,2.944,2.44
"CW",1,"3A","500,000",10,15,0,1000001,0.712,0.715
"CW",1,"3A","500,000",10,15,1000001,3500001,1.04,0.992
"CW",1,"3A","500,000",10,15,3500001,5500001,1.456,1.344
"CW",1,"3A","500,000",10,15,5500001,10000001,1.824,1.648
