"StateCode","EQDeductibleTier","EQClass","EQDeductible","EQSubLimitPct_From","EQSubLimitPct_ToLessThan","TotalPropertyValue_From","TotalPropertyValue_ToLessThan","Factor_From","Factor_ToLessThan",
"CW",1,"1D","25,000",25,30,500001,1000001,1.546,1.445
"CW",1,"1D","25,000",25,30,1000001,5000001,1.859,1.715
"CW",1,"1D","25,000",25,30,5000001,10000001,1.981,1.816
"CW",1,"1D","25,000",25,30,10000001,2147483647,2.058,1.883
"CW",1,"1D","25,000",30,35,0,500001,1.152,1.106
"CW",1,"1D","25,000",30,35,500001,1000001,1.445,1.365
"CW",1,"1D","25,000",30,35,1000001,5000001,1.715,1.6
"CW",1,"1D","25,000",30,35,5000001,10000001,1.816,1.689
"CW",1,"1D","25,000",30,35,10000001,2147483647,1.883,1.744
"CW",1,"1D","25,000",35,40,0,500001,1.106,1.068
"CW",1,"1D","25,000",35,40,500001,1000001,1.365,1.298
"CW",1,"1D","25,000",35,40,1000001,5000001,1.6,1.506
"CW",1,"1D","25,000",35,40,5000001,10000001,1.689,1.584
"CW",1,"1D","25,000",35,40,10000001,2147483647,1.744,1.634
"CW",1,"1D","25,000",40,45,0,500001,1.068,1.036
"CW",1,"1D","25,000",40,45,500001,1000001,1.298,1.243
"CW",1,"1D","25,000",40,45,1000001,5000001,1.506,1.429
"CW",1,"1D","25,000",40,45,5000001,10000001,1.584,1.499
"CW",1,"1D","25,000",40,45,10000001,2147483647,1.634,1.543
"CW",1,"1D","25,000",45,50,0,500001,1.036,1.01
"CW",1,"1D","25,000",45,50,500001,1000001,1.243,1.195
"CW",1,"1D","25,000",45,50,1000001,5000001,1.429,1.365
"CW",1,"1D","25,000",45,50,5000001,10000001,1.499,1.427
"CW",1,"1D","25,000",45,50,10000001,2147483647,1.543,1.467
"CW",1,"1D","25,000",50,55,0,500001,1.01,0.988
"CW",1,"1D","25,000",50,55,500001,1000001,1.195,1.156
"CW",1,"1D","25,000",50,55,1000001,5000001,1.365,1.311
"CW",1,"1D","25,000",50,55,5000001,10000001,1.427,1.367
"CW",1,"1D","25,000",50,55,10000001,2147483647,1.467,1.404
"CW",1,"1D","25,000",55,60,0,500001,0.988,0.971
"CW",1,"1D","25,000",55,60,500001,1000001,1.156,1.123
"CW",1,"1D","25,000",55,60,1000001,5000001,1.311,1.264
"CW",1,"1D","25,000",55,60,5000001,10000001,1.367,1.316
"CW",1,"1D","25,000",55,60,10000001,2147483647,1.404,1.349
"CW",1,"1D","25,000",60,65,0,500001,0.971,0.959
"CW",1,"1D","25,000",60,65,500001,1000001,1.123,1.094
"CW",1,"1D","25,000",60,65,1000001,5000001,1.264,1.225
"CW",1,"1D","25,000",60,65,5000001,10000001,1.316,1.273
"CW",1,"1D","25,000",60,65,10000001,2147483647,1.349,1.303
"CW",1,"1D","25,000",65,70,0,500001,0.959,0.95
"CW",1,"1D","25,000",65,70,500001,1000001,1.094,1.071
"CW",1,"1D","25,000",65,70,1000001,5000001,1.225,1.191
"CW",1,"1D","25,000",65,70,5000001,10000001,1.273,1.237
"CW",1,"1D","25,000",65,70,10000001,2147483647,1.303,1.265
"CW",1,"1D","25,000",70,75,0,500001,0.95,0.947
"CW",1,"1D","25,000",70,75,500001,1000001,1.071,1.053
"CW",1,"1D","25,000",70,75,1000001,5000001,1.191,1.164
"CW",1,"1D","25,000",70,75,5000001,10000001,1.237,1.206
"CW",1,"1D","25,000",70,75,10000001,2147483647,1.265,1.232
"CW",1,"1D","25,000",75,2147483647,0,500001,0.947,0.947
"CW",1,"1D","25,000",75,2147483647,500001,1000001,1.053,1.053
"CW",1,"1D","25,000",75,2147483647,1000001,5000001,1.164,1.164
"CW",1,"1D","25,000",75,2147483647,5000001,10000001,1.206,1.206
"CW",1,"1D","25,000",75,2147483647,10000001,2147483647,1.232,1.232
"CW",1,"2A","25,000",1,2,0,500001,1.92,1.88
"CW",1,"2A","25,000",1,2,500001,1000001,3.28,3.08
"CW",1,"2A","25,000",1,2,1000001,5000001,5.52,4.88
"CW",1,"2A","25,000",1,2,5000001,10000001,6.96,5.84
"CW",1,"2A","25,000",1,2,10000001,2147483647,8.16,6.56
"CW",1,"2A","25,000",2,3,0,500001,1.88,1.813
"CW",1,"2A","25,000",2,3,500001,1000001,3.08,2.933
"CW",1,"2A","25,000",2,3,1000001,5000001,4.88,4.427
"CW",1,"2A","25,000",2,3,5000001,10000001,5.84,5.173
"CW",1,"2A","25,000",2,3,10000001,2147483647,6.56,5.707
"CW",1,"2A","25,000",3,4,0,500001,1.813,1.76
"CW",1,"2A","25,000",3,4,500001,1000001,2.933,2.8
"CW",1,"2A","25,000",3,4,1000001,5000001,4.427,4.08
"CW",1,"2A","25,000",3,4,5000001,10000001,5.173,4.7
"CW",1,"2A","25,000",3,4,10000001,2147483647,5.707,5.12
"CW",1,"2A","25,000",4,5,0,500001,1.76,1.728
"CW",1,"2A","25,000",4,5,500001,1000001,2.8,2.672
"CW",1,"2A","25,000",4,5,1000001,5000001,4.08,3.824
"CW",1,"2A","25,000",4,5,5000001,10000001,4.7,4.336
"CW",1,"2A","25,000",4,5,10000001,2147483647,5.12,4.688
"CW",1,"2A","25,000",5,10,0,500001,1.728,1.56
"CW",1,"2A","25,000",5,10,500001,1000001,2.672,2.256
"CW",1,"2A","25,000",5,10,1000001,5000001,3.824,2.992
"CW",1,"2A","25,000",5,10,5000001,10000001,4.336,3.288
"CW",1,"2A","25,000",5,10,10000001,2147483647,4.688,3.488
"CW",1,"2A","25,000",10,15,0,500001,1.56,1.435
"CW",1,"2A","25,000",10,15,500001,1000001,2.256,1.989
"CW",1,"2A","25,000",10,15,1000001,5000001,2.992,2.533
"CW",1,"2A","25,000",10,15,5000001,10000001,3.288,2.747
"CW",1,"2A","25,000",10,15,10000001,2147483647,3.488,2.885
"CW",1,"2A","25,000",15,20,0,500001,1.435,1.34
"CW",1,"2A","25,000",15,20,500001,1000001,1.989,1.8
"CW",1,"2A","25,000",15,20,1000001,5000001,2.533,2.232
"CW",1,"2A","25,000",15,20,5000001,10000001,2.747,2.396
"CW",1,"2A","25,000",15,20,10000001,2147483647,2.885,2.5
"CW",1,"2A","25,000",20,25,0,500001,1.34,1.261
"CW",1,"2A","25,000",20,25,500001,1000001,1.8,1.654
"CW",1,"2A","25,000",20,25,1000001,5000001,2.232,2.013
"CW",1,"2A","25,000",20,25,5000001,10000001,2.396,2.147
"CW",1,"2A","25,000",20,25,10000001,2147483647,2.5,2.234
"CW",1,"2A","25,000",25,30,0,500001,1.261,1.197
"CW",1,"2A","25,000",25,30,500001,1000001,1.654,1.539
"CW",1,"2A","25,000",25,30,1000001,5000001,2.013,1.845
"CW",1,"2A","25,000",25,30,5000001,10000001,2.147,1.96
"CW",1,"2A","25,000",25,30,10000001,2147483647,2.234,2.032
"CW",1,"2A","25,000",30,35,0,500001,1.197,1.143
"CW",1,"2A","25,000",30,35,500001,1000001,1.539,1.445
"CW",1,"2A","25,000",30,35,1000001,5000001,1.845,1.712
"CW",1,"2A","25,000",30,35,5000001,10000001,1.96,1.813
"CW",1,"2A","25,000",30,35,10000001,2147483647,2.032,1.874
"CW",1,"2A","25,000",35,40,0,500001,1.143,1.098
"CW",1,"2A","25,000",35,40,500001,1000001,1.445,1.366
"CW",1,"2A","25,000",35,40,1000001,5000001,1.712,1.604
"CW",1,"2A","25,000",35,40,5000001,10000001,1.813,1.692
"CW",1,"2A","25,000",35,40,10000001,2147483647,1.874,1.748
"CW",1,"2A","25,000",40,45,0,500001,1.098,1.061
"CW",1,"2A","25,000",40,45,500001,1000001,1.366,1.301
"CW",1,"2A","25,000",40,45,1000001,5000001,1.604,1.515
"CW",1,"2A","25,000",40,45,5000001,10000001,1.692,1.595
"CW",1,"2A","25,000",40,45,10000001,2147483647,1.748,1.643
"CW",1,"2A","25,000",45,50,0,500001,1.061,1.029
"CW",1,"2A","25,000",45,50,500001,1000001,1.301,1.245
"CW",1,"2A","25,000",45,50,1000001,5000001,1.515,1.44
"CW",1,"2A","25,000",45,50,5000001,10000001,1.595,1.51
"CW",1,"2A","25,000",45,50,10000001,2147483647,1.643,1.555
"CW",1,"2A","25,000",50,55,0,500001,1.029,1.002
"CW",1,"2A","25,000",50,55,500001,1000001,1.245,1.197
"CW",1,"2A","25,000",50,55,1000001,5000001,1.44,1.375
"CW",1,"2A","25,000",50,55,5000001,10000001,1.51,1.44
"CW",1,"2A","25,000",50,55,10000001,2147483647,1.555,1.481
"CW",1,"2A","25,000",55,60,0,500001,1.002,0.979
"CW",1,"2A","25,000",55,60,500001,1000001,1.197,1.156
"CW",1,"2A","25,000",55,60,1000001,5000001,1.375,1.32
"CW",1,"2A","25,000",55,60,5000001,10000001,1.44,1.38
"CW",1,"2A","25,000",55,60,10000001,2147483647,1.481,1.417
"CW",1,"2A","25,000",60,65,0,500001,0.979,0.961
"CW",1,"2A","25,000",60,65,500001,1000001,1.156,1.121
"CW",1,"2A","25,000",60,65,1000001,5000001,1.32,1.273
"CW",1,"2A","25,000",60,65,5000001,10000001,1.38,1.328
"CW",1,"2A","25,000",60,65,10000001,2147483647,1.417,1.362
"CW",1,"2A","25,000",65,70,0,500001,0.961,0.949
"CW",1,"2A","25,000",65,70,500001,1000001,1.121,1.093
"CW",1,"2A","25,000",65,70,1000001,5000001,1.273,1.232
"CW",1,"2A","25,000",65,70,5000001,10000001,1.328,1.283
"CW",1,"2A","25,000",65,70,10000001,2147483647,1.362,1.315
"CW",1,"2A","25,000",70,75,0,500001,0.949,0.94
"CW",1,"2A","25,000",70,75,500001,1000001,1.093,1.068
"CW",1,"2A","25,000",70,75,1000001,5000001,1.232,1.198
"CW",1,"2A","25,000",70,75,5000001,10000001,1.283,1.246
"CW",1,"2A","25,000",70,75,10000001,2147483647,1.315,1.275
"CW",1,"2A","25,000",75,2147483647,0,500001,0.94,0.94
"CW",1,"2A","25,000",75,2147483647,500001,1000001,1.068,1.068
"CW",1,"2A","25,000",75,2147483647,1000001,5000001,1.198,1.198
"CW",1,"2A","25,000",75,2147483647,5000001,10000001,1.246,1.246
"CW",1,"2A","25,000",75,2147483647,10000001,2147483647,1.275,1.275
"CW",1,"2B","25,000",1,2,0,500001,1.92,1.88
"CW",1,"2B","25,000",1,2,500001,1000001,3.28,3.08
"CW",1,"2B","25,000",1,2,1000001,5000001,5.52,4.88
"CW",1,"2B","25,000",1,2,5000001,10000001,6.96,5.84
"CW",1,"2B","25,000",1,2,10000001,2147483647,8.16,6.56
"CW",1,"2B","25,000",2,3,0,500001,1.88,1.813
"CW",1,"2B","25,000",2,3,500001,1000001,3.08,2.933
"CW",1,"2B","25,000",2,3,1000001,5000001,4.88,4.427
"CW",1,"2B","25,000",2,3,5000001,10000001,5.84,5.173
"CW",1,"2B","25,000",2,3,10000001,2147483647,6.56,5.707
"CW",1,"2B","25,000",3,4,0,500001,1.813,1.76
"CW",1,"2B","25,000",3,4,500001,1000001,2.933,2.8
"CW",1,"2B","25,000",3,4,1000001,5000001,4.427,4.08
"CW",1,"2B","25,000",3,4,5000001,10000001,5.173,4.7
"CW",1,"2B","25,000",3,4,10000001,2147483647,5.707,5.12
"CW",1,"2B","25,000",4,5,0,500001,1.76,1.728
"CW",1,"2B","25,000",4,5,500001,1000001,2.8,2.672
"CW",1,"2B","25,000",4,5,1000001,5000001,4.08,3.824
"CW",1,"2B","25,000",4,5,5000001,10000001,4.7,4.336
"CW",1,"2B","25,000",4,5,10000001,2147483647,5.12,4.688
"CW",1,"2B","25,000",5,10,0,500001,1.728,1.56
"CW",1,"2B","25,000",5,10,500001,1000001,2.672,2.256
"CW",1,"2B","25,000",5,10,1000001,5000001,3.824,2.992
"CW",1,"2B","25,000",5,10,5000001,10000001,4.336,3.288
"CW",1,"2B","25,000",5,10,10000001,2147483647,4.688,3.488
"CW",1,"2B","25,000",10,15,0,500001,1.56,1.435
"CW",1,"2B","25,000",10,15,500001,1000001,2.256,1.989
"CW",1,"2B","25,000",10,15,1000001,5000001,2.992,2.533
"CW",1,"2B","25,000",10,15,5000001,10000001,3.288,2.747
"CW",1,"2B","25,000",10,15,10000001,2147483647,3.488,2.885
"CW",1,"2B","25,000",15,20,0,500001,1.435,1.34
"CW",1,"2B","25,000",15,20,500001,1000001,1.989,1.8
"CW",1,"2B","25,000",15,20,1000001,5000001,2.533,2.232
"CW",1,"2B","25,000",15,20,5000001,10000001,2.747,2.396
"CW",1,"2B","25,000",15,20,10000001,2147483647,2.885,2.5
"CW",1,"2B","25,000",20,25,0,500001,1.34,1.261
"CW",1,"2B","25,000",20,25,500001,1000001,1.8,1.654
"CW",1,"2B","25,000",20,25,1000001,5000001,2.232,2.013
"CW",1,"2B","25,000",20,25,5000001,10000001,2.396,2.147
"CW",1,"2B","25,000",20,25,10000001,2147483647,2.5,2.234
"CW",1,"2B","25,000",25,30,0,500001,1.261,1.197
"CW",1,"2B","25,000",25,30,500001,1000001,1.654,1.539
"CW",1,"2B","25,000",25,30,1000001,5000001,2.013,1.845
"CW",1,"2B","25,000",25,30,5000001,10000001,2.147,1.96
"CW",1,"2B","25,000",25,30,10000001,2147483647,2.234,2.032
"CW",1,"2B","25,000",30,35,0,500001,1.197,1.143
"CW",1,"2B","25,000",30,35,500001,1000001,1.539,1.445
"CW",1,"2B","25,000",30,35,1000001,5000001,1.845,1.712
"CW",1,"2B","25,000",30,35,5000001,10000001,1.96,1.813
"CW",1,"2B","25,000",30,35,10000001,2147483647,2.032,1.874
"CW",1,"2B","25,000",35,40,0,500001,1.143,1.098
"CW",1,"2B","25,000",35,40,500001,1000001,1.445,1.366
"CW",1,"2B","25,000",35,40,1000001,5000001,1.712,1.604
"CW",1,"2B","25,000",35,40,5000001,10000001,1.813,1.692
"CW",1,"2B","25,000",35,40,10000001,2147483647,1.874,1.748
"CW",1,"2B","25,000",40,45,0,500001,1.098,1.061
"CW",1,"2B","25,000",40,45,500001,1000001,1.366,1.301
"CW",1,"2B","25,000",40,45,1000001,5000001,1.604,1.515
"CW",1,"2B","25,000",40,45,5000001,10000001,1.692,1.595
"CW",1,"2B","25,000",40,45,10000001,2147483647,1.748,1.643
"CW",1,"2B","25,000",45,50,0,500001,1.061,1.029
"CW",1,"2B","25,000",45,50,500001,1000001,1.301,1.245
"CW",1,"2B","25,000",45,50,1000001,5000001,1.515,1.44
"CW",1,"2B","25,000",45,50,5000001,10000001,1.595,1.51
"CW",1,"2B","25,000",45,50,10000001,2147483647,1.643,1.555
"CW",1,"2B","25,000",50,55,0,500001,1.029,1.002
"CW",1,"2B","25,000",50,55,500001,1000001,1.245,1.197
"CW",1,"2B","25,000",50,55,1000001,5000001,1.44,1.375
"CW",1,"2B","25,000",50,55,5000001,10000001,1.51,1.44
"CW",1,"2B","25,000",50,55,10000001,2147483647,1.555,1.481
"CW",1,"2B","25,000",55,60,0,500001,1.002,0.979
"CW",1,"2B","25,000",55,60,500001,1000001,1.197,1.156
"CW",1,"2B","25,000",55,60,1000001,5000001,1.375,1.32
"CW",1,"2B","25,000",55,60,5000001,10000001,1.44,1.38
"CW",1,"2B","25,000",55,60,10000001,2147483647,1.481,1.417
"CW",1,"2B","25,000",60,65,0,500001,0.979,0.961
"CW",1,"2B","25,000",60,65,500001,1000001,1.156,1.121
"CW",1,"2B","25,000",60,65,1000001,5000001,1.32,1.273
"CW",1,"2B","25,000",60,65,5000001,10000001,1.38,1.328
"CW",1,"2B","25,000",60,65,10000001,2147483647,1.417,1.362
"CW",1,"2B","25,000",65,70,0,500001,0.961,0.949
"CW",1,"2B","25,000",65,70,500001,1000001,1.121,1.093
"CW",1,"2B","25,000",65,70,1000001,5000001,1.273,1.232
"CW",1,"2B","25,000",65,70,5000001,10000001,1.328,1.283
"CW",1,"2B","25,000",65,70,10000001,2147483647,1.362,1.315
"CW",1,"2B","25,000",70,75,0,500001,0.949,0.94
"CW",1,"2B","25,000",70,75,500001,1000001,1.093,1.068
"CW",1,"2B","25,000",70,75,1000001,5000001,1.232,1.198
"CW",1,"2B","25,000",70,75,5000001,10000001,1.283,1.246
"CW",1,"2B","25,000",70,75,10000001,2147483647,1.315,1.275
"CW",1,"2B","25,000",75,2147483647,0,500001,0.94,0.94
"CW",1,"2B","25,000",75,2147483647,500001,1000001,1.068,1.068
"CW",1,"2B","25,000",75,2147483647,1000001,5000001,1.198,1.198
"CW",1,"2B","25,000",75,2147483647,5000001,10000001,1.246,1.246
"CW",1,"2B","25,000",75,2147483647,10000001,2147483647,1.275,1.275
"CW",1,"3A","25,000",1,2,0,500001,1.92,1.88
"CW",1,"3A","25,000",1,2,500001,1000001,3.28,3.08
"CW",1,"3A","25,000",1,2,1000001,5000001,5.52,4.88
"CW",1,"3A","25,000",1,2,5000001,10000001,6.96,5.84
"CW",1,"3A","25,000",1,2,10000001,2147483647,8.16,6.56
"CW",1,"3A","25,000",2,3,0,500001,1.88,1.813
"CW",1,"3A","25,000",2,3,500001,1000001,3.08,2.933
"CW",1,"3A","25,000",2,3,1000001,5000001,4.88,4.427
"CW",1,"3A","25,000",2,3,5000001,10000001,5.84,5.173
"CW",1,"3A","25,000",2,3,10000001,2147483647,6.56,5.707
"CW",1,"3A","25,000",3,4,0,500001,1.813,1.76
"CW",1,"3A","25,000",3,4,500001,1000001,2.933,2.8
"CW",1,"3A","25,000",3,4,1000001,5000001,4.427,4.08
"CW",1,"3A","25,000",3,4,5000001,10000001,5.173,4.7
"CW",1,"3A","25,000",3,4,10000001,2147483647,5.707,5.12
"CW",1,"3A","25,000",4,5,0,500001,1.76,1.728
"CW",1,"3A","25,000",4,5,500001,1000001,2.8,2.672
"CW",1,"3A","25,000",4,5,1000001,5000001,4.08,3.824
"CW",1,"3A","25,000",4,5,5000001,10000001,4.7,4.336
"CW",1,"3A","25,000",4,5,10000001,2147483647,5.12,4.688
"CW",1,"3A","25,000",5,10,0,500001,1.728,1.56
"CW",1,"3A","25,000",5,10,500001,1000001,2.672,2.256
"CW",1,"3A","25,000",5,10,1000001,5000001,3.824,2.992
"CW",1,"3A","25,000",5,10,5000001,10000001,4.336,3.288
"CW",1,"3A","25,000",5,10,10000001,2147483647,4.688,3.488
"CW",1,"3A","25,000",10,15,0,500001,1.56,1.435
"CW",1,"3A","25,000",10,15,500001,1000001,2.256,1.989
"CW",1,"3A","25,000",10,15,1000001,5000001,2.992,2.533
"CW",1,"3A","25,000",10,15,5000001,10000001,3.288,2.747
"CW",1,"3A","25,000",10,15,10000001,2147483647,3.488,2.885
"CW",1,"3A","25,000",15,20,0,500001,1.435,1.34
