"StateCode","EQDeductibleTier","EQClass","EQDeductible","EQSubLimitPct_From","EQSubLimitPct_ToLessThan","TotalPropertyValue_From","TotalPropertyValue_ToLessThan","Factor_From","Factor_ToLessThan",
"CW",1,"1C","250,000",40,45,3500001,5500001,1.19,1.145
"CW",1,"1C","250,000",40,45,5500001,10000001,1.306,1.248
"CW",1,"1C","250,000",40,45,10000001,2147483647,1.458,1.387
"CW",1,"1C","250,000",45,50,0,1000001,0.789,0.797
"CW",1,"1C","250,000",45,50,1000001,3500001,0.994,0.97
"CW",1,"1C","250,000",45,50,3500001,5500001,1.145,1.107
"CW",1,"1C","250,000",45,50,5500001,10000001,1.248,1.202
"CW",1,"1C","250,000",45,50,10000001,2147483647,1.387,1.326
"CW",1,"1C","250,000",50,55,0,1000001,0.797,0.809
"CW",1,"1C","250,000",50,55,1000001,3500001,0.97,0.95
"CW",1,"1C","250,000",50,55,3500001,5500001,1.107,1.075
"CW",1,"1C","250,000",50,55,5500001,10000001,1.202,1.161
"CW",1,"1C","250,000",50,55,10000001,2147483647,1.326,1.274
"CW",1,"1C","250,000",55,60,0,1000001,0.809,0.824
"CW",1,"1C","250,000",55,60,1000001,3500001,0.95,0.933
"CW",1,"1C","250,000",55,60,3500001,5500001,1.075,1.048
"CW",1,"1C","250,000",55,60,5500001,10000001,1.161,1.127
"CW",1,"1C","250,000",55,60,10000001,2147483647,1.274,1.231
"CW",1,"1C","250,000",60,65,0,1000001,0.824,0.847
"CW",1,"1C","250,000",60,65,1000001,3500001,0.933,0.922
"CW",1,"1C","250,000",60,65,3500001,5500001,1.048,1.025
"CW",1,"1C","250,000",60,65,5500001,10000001,1.127,1.098
"CW",1,"1C","250,000",60,65,10000001,2147483647,1.231,1.194
"CW",1,"1C","250,000",65,70,0,1000001,0.847,0.879
"CW",1,"1C","250,000",65,70,1000001,3500001,0.922,0.915
"CW",1,"1C","250,000",65,70,3500001,5500001,1.025,1.008
"CW",1,"1C","250,000",65,70,5500001,10000001,1.098,1.074
"CW",1,"1C","250,000",65,70,10000001,2147483647,1.194,1.163
"CW",1,"1C","250,000",70,75,0,1000001,0.879,0
"CW",1,"1C","250,000",70,75,1000001,3500001,0.915,0.914
"CW",1,"1C","250,000",70,75,3500001,5500001,1.008,0.996
"CW",1,"1C","250,000",70,75,5500001,10000001,1.074,1.056
"CW",1,"1C","250,000",70,75,10000001,2147483647,1.163,1.138
"CW",1,"1C","250,000",75,2147483647,0,1000001,0,0
"CW",1,"1C","250,000",75,2147483647,1000001,3500001,0.914,0.914
"CW",1,"1C","250,000",75,2147483647,3500001,5500001,0.996,0.996
"CW",1,"1C","250,000",75,2147483647,5500001,10000001,1.056,1.056
"CW",1,"1C","250,000",75,2147483647,10000001,2147483647,1.138,1.138
"CW",1,"1D","250,000",1,2,0,1000001,0.8,0.84
"CW",1,"1D","250,000",1,2,1000001,3500001,1.6,1.6
"CW",1,"1D","250,000",1,2,3500001,5500001,2.32,2.24
"CW",1,"1D","250,000",1,2,5500001,10000001,3.04,2.84
"CW",1,"1D","250,000",1,2,10000001,2147483647,4.32,3.92
"CW",1,"1D","250,000",2,3,0,1000001,0.84,0.827
"CW",1,"1D","250,000",2,3,1000001,3500001,1.6,1.547
"CW",1,"1D","250,000",2,3,3500001,5500001,2.24,2.16
"CW",1,"1D","250,000",2,3,5500001,10000001,2.84,2.693
"CW",1,"1D","250,000",2,3,10000001,2147483647,3.92,3.6
"CW",1,"1D","250,000",3,4,0,1000001,0.827,0.82
"CW",1,"1D","250,000",3,4,1000001,3500001,1.547,1.52
"CW",1,"1D","250,000",3,4,3500001,5500001,2.16,2.08
"CW",1,"1D","250,000",3,4,5500001,10000001,2.693,2.56
"CW",1,"1D","250,000",3,4,10000001,2147483647,3.6,3.38
"CW",1,"1D","250,000",4,5,0,1000001,0.82,0.816
"CW",1,"1D","250,000",4,5,1000001,3500001,1.52,1.504
"CW",1,"1D","250,000",4,5,3500001,5500001,2.08,2.032
"CW",1,"1D","250,000",4,5,5500001,10000001,2.56,2.464
"CW",1,"1D","250,000",4,5,10000001,2147483647,3.38,3.184
"CW",1,"1D","250,000",5,10,0,1000001,0.816,0.808
"CW",1,"1D","250,000",5,10,1000001,3500001,1.504,1.376
"CW",1,"1D","250,000",5,10,3500001,5500001,2.032,1.776
"CW",1,"1D","250,000",5,10,5500001,10000001,2.464,2.088
"CW",1,"1D","250,000",5,10,10000001,2147483647,3.184,2.552
"CW",1,"1D","250,000",10,15,0,1000001,0.808,0.8
"CW",1,"1D","250,000",10,15,1000001,3500001,1.376,1.28
"CW",1,"1D","250,000",10,15,3500001,5500001,1.776,1.611
"CW",1,"1D","250,000",10,15,5500001,10000001,2.088,1.851
"CW",1,"1D","250,000",10,15,10000001,2147483647,2.552,2.197
"CW",1,"1D","250,000",15,20,0,1000001,0.8,0.788
"CW",1,"1D","250,000",15,20,1000001,3500001,1.28,1.208
"CW",1,"1D","250,000",15,20,3500001,5500001,1.611,1.484
"CW",1,"1D","250,000",15,20,5500001,10000001,1.851,1.684
"CW",1,"1D","250,000",15,20,10000001,2147483647,2.197,1.96
"CW",1,"1D","250,000",20,25,0,1000001,0.788,0.784
"CW",1,"1D","250,000",20,25,1000001,3500001,1.208,1.146
"CW",1,"1D","250,000",20,25,3500001,5500001,1.484,1.386
"CW",1,"1D","250,000",20,25,5500001,10000001,1.684,1.555
"CW",1,"1D","250,000",20,25,10000001,2147483647,1.96,1.786
"CW",1,"1D","250,000",25,30,0,1000001,0.784,0.781
"CW",1,"1D","250,000",25,30,1000001,3500001,1.146,1.099
"CW",1,"1D","250,000",25,30,3500001,5500001,1.386,1.309
"CW",1,"1D","250,000",25,30,5500001,10000001,1.555,1.453
"CW",1,"1D","250,000",25,30,10000001,2147483647,1.786,1.653
"CW",1,"1D","250,000",30,35,0,1000001,0.781,0.782
"CW",1,"1D","250,000",30,35,1000001,3500001,1.099,1.056
"CW",1,"1D","250,000",30,35,3500001,5500001,1.309,1.243
"CW",1,"1D","250,000",30,35,5500001,10000001,1.453,1.374
"CW",1,"1D","250,000",30,35,10000001,2147483647,1.653,1.545
"CW",1,"1D","250,000",35,40,0,1000001,0.782,0.784
"CW",1,"1D","250,000",35,40,1000001,3500001,1.056,1.022
"CW",1,"1D","250,000",35,40,3500001,5500001,1.243,1.19
"CW",1,"1D","250,000",35,40,5500001,10000001,1.374,1.306
"CW",1,"1D","250,000",35,40,10000001,2147483647,1.545,1.458
"CW",1,"1D","250,000",40,45,0,1000001,0.784,0.789
"CW",1,"1D","250,000",40,45,1000001,3500001,1.022,0.994
"CW",1,"1D","250,000",40,45,3500001,5500001,1.19,1.145
"CW",1,"1D","250,000",40,45,5500001,10000001,1.306,1.248
"CW",1,"1D","250,000",40,45,10000001,2147483647,1.458,1.387
"CW",1,"1D","250,000",45,50,0,1000001,0.789,0.797
"CW",1,"1D","250,000",45,50,1000001,3500001,0.994,0.97
"CW",1,"1D","250,000",45,50,3500001,5500001,1.145,1.107
"CW",1,"1D","250,000",45,50,5500001,10000001,1.248,1.202
"CW",1,"1D","250,000",45,50,10000001,2147483647,1.387,1.326
"CW",1,"1D","250,000",50,55,0,1000001,0.797,0.809
"CW",1,"1D","250,000",50,55,1000001,3500001,0.97,0.95
"CW",1,"1D","250,000",50,55,3500001,5500001,1.107,1.075
"CW",1,"1D","250,000",50,55,5500001,10000001,1.202,1.161
"CW",1,"1D","250,000",50,55,10000001,2147483647,1.326,1.274
"CW",1,"1D","250,000",55,60,0,1000001,0.809,0.824
"CW",1,"1D","250,000",55,60,1000001,3500001,0.95,0.933
"CW",1,"1D","250,000",55,60,3500001,5500001,1.075,1.048
"CW",1,"1D","250,000",55,60,5500001,10000001,1.161,1.127
"CW",1,"1D","250,000",55,60,10000001,2147483647,1.274,1.231
"CW",1,"1D","250,000",60,65,0,1000001,0.824,0.847
"CW",1,"1D","250,000",60,65,1000001,3500001,0.933,0.922
"CW",1,"1D","250,000",60,65,3500001,5500001,1.048,1.025
"CW",1,"1D","250,000",60,65,5500001,10000001,1.127,1.098
"CW",1,"1D","250,000",60,65,10000001,2147483647,1.231,1.194
"CW",1,"1D","250,000",65,70,0,1000001,0.847,0.879
"CW",1,"1D","250,000",65,70,1000001,3500001,0.922,0.915
"CW",1,"1D","250,000",65,70,3500001,5500001,1.025,1.008
"CW",1,"1D","250,000",65,70,5500001,10000001,1.098,1.074
"CW",1,"1D","250,000",65,70,10000001,2147483647,1.194,1.163
"CW",1,"1D","250,000",70,75,0,1000001,0.879,0
"CW",1,"1D","250,000",70,75,1000001,3500001,0.915,0.914
"CW",1,"1D","250,000",70,75,3500001,5500001,1.008,0.996
"CW",1,"1D","250,000",70,75,5500001,10000001,1.074,1.056
"CW",1,"1D","250,000",70,75,10000001,2147483647,1.163,1.138
"CW",1,"1D","250,000",75,2147483647,0,1000001,0,0
"CW",1,"1D","250,000",75,2147483647,1000001,3500001,0.914,0.914
"CW",1,"1D","250,000",75,2147483647,3500001,5500001,0.996,0.996
"CW",1,"1D","250,000",75,2147483647,5500001,10000001,1.056,1.056
"CW",1,"1D","250,000",75,2147483647,10000001,2147483647,1.138,1.138
"CW",1,"2A","250,000",1,2,0,1000001,0.8,0.84
"CW",1,"2A","250,000",1,2,1000001,3500001,1.76,1.72
"CW",1,"2A","250,000",1,2,3500001,5500001,2.56,2.44
"CW",1,"2A","250,000",1,2,5500001,10000001,3.36,3.12
"CW",1,"2A","250,000",1,2,10000001,2147483647,4.88,4.36
"CW",1,"2A","250,000",2,3,0,1000001,0.84,0.827
"CW",1,"2A","250,000",2,3,1000001,3500001,1.72,1.68
"CW",1,"2A","250,000",2,3,3500001,5500001,2.44,2.373
"CW",1,"2A","250,000",2,3,5500001,10000001,3.12,2.96
"CW",1,"2A","250,000",2,3,10000001,2147483647,4.36,4.027
"CW",1,"2A","250,000",3,4,0,1000001,0.827,0.82
"CW",1,"2A","250,000",3,4,1000001,3500001,1.68,1.64
"CW",1,"2A","250,000",3,4,3500001,5500001,2.373,2.28
"CW",1,"2A","250,000",3,4,5500001,10000001,2.96,2.82
"CW",1,"2A","250,000",3,4,10000001,2147483647,4.027,3.74
"CW",1,"2A","250,000",4,5,0,1000001,0.82,0.816
"CW",1,"2A","250,000",4,5,1000001,3500001,1.64,1.6
"CW",1,"2A","250,000",4,5,3500001,5500001,2.28,2.208
"CW",1,"2A","250,000",4,5,5500001,10000001,2.82,2.704
"CW",1,"2A","250,000",4,5,10000001,2147483647,3.74,3.52
"CW",1,"2A","250,000",5,10,0,1000001,0.816,0.792
"CW",1,"2A","250,000",5,10,1000001,3500001,1.6,1.456
"CW",1,"2A","250,000",5,10,3500001,5500001,2.208,1.92
"CW",1,"2A","250,000",5,10,5500001,10000001,2.704,2.28
"CW",1,"2A","250,000",5,10,10000001,2147483647,3.52,2.808
"CW",1,"2A","250,000",10,15,0,1000001,0.792,0.779
"CW",1,"2A","250,000",10,15,1000001,3500001,1.456,1.344
"CW",1,"2A","250,000",10,15,3500001,5500001,1.92,1.728
"CW",1,"2A","250,000",10,15,5500001,10000001,2.28,2.005
"CW",1,"2A","250,000",10,15,10000001,2147483647,2.808,2.405
"CW",1,"2A","250,000",15,20,0,1000001,0.779,0.768
"CW",1,"2A","250,000",15,20,1000001,3500001,1.344,1.26
"CW",1,"2A","250,000",15,20,3500001,5500001,1.728,1.584
"CW",1,"2A","250,000",15,20,5500001,10000001,2.005,1.812
"CW",1,"2A","250,000",15,20,10000001,2147483647,2.405,2.128
"CW",1,"2A","250,000",20,25,0,1000001,0.768,0.758
"CW",1,"2A","250,000",20,25,1000001,3500001,1.26,1.19
"CW",1,"2A","250,000",20,25,3500001,5500001,1.584,1.469
"CW",1,"2A","250,000",20,25,5500001,10000001,1.812,1.664
"CW",1,"2A","250,000",20,25,10000001,2147483647,2.128,1.93
"CW",1,"2A","250,000",25,30,0,1000001,0.758,0.755
"CW",1,"2A","250,000",25,30,1000001,3500001,1.19,1.133
"CW",1,"2A","250,000",25,30,3500001,5500001,1.469,1.379
"CW",1,"2A","250,000",25,30,5500001,10000001,1.664,1.547
"CW",1,"2A","250,000",25,30,10000001,2147483647,1.93,1.773
"CW",1,"2A","250,000",30,35,0,1000001,0.755,0.75
"CW",1,"2A","250,000",30,35,1000001,3500001,1.133,1.086
"CW",1,"2A","250,000",30,35,3500001,5500001,1.379,1.303
"CW",1,"2A","250,000",30,35,5500001,10000001,1.547,1.451
"CW",1,"2A","250,000",30,35,10000001,2147483647,1.773,1.65
"CW",1,"2A","250,000",35,40,0,1000001,0.75,0.75
"CW",1,"2A","250,000",35,40,1000001,3500001,1.086,1.044
"CW",1,"2A","250,000",35,40,3500001,5500001,1.303,1.24
"CW",1,"2A","250,000",35,40,5500001,10000001,1.451,1.374
"CW",1,"2A","250,000",35,40,10000001,2147483647,1.65,1.55
"CW",1,"2A","250,000",40,45,0,1000001,0.75,0.752
"CW",1,"2A","250,000",40,45,1000001,3500001,1.044,1.01
"CW",1,"2A","250,000",40,45,3500001,5500001,1.24,1.188
"CW",1,"2A","250,000",40,45,5500001,10000001,1.374,1.307
"CW",1,"2A","250,000",40,45,10000001,2147483647,1.55,1.467
"CW",1,"2A","250,000",45,50,0,1000001,0.752,0.755
"CW",1,"2A","250,000",45,50,1000001,3500001,1.01,0.981
"CW",1,"2A","250,000",45,50,3500001,5500001,1.188,1.142
"CW",1,"2A","250,000",45,50,5500001,10000001,1.307,1.251
"CW",1,"2A","250,000",45,50,10000001,2147483647,1.467,1.395
"CW",1,"2A","250,000",50,55,0,1000001,0.755,0.764
"CW",1,"2A","250,000",50,55,1000001,3500001,0.981,0.956
"CW",1,"2A","250,000",50,55,3500001,5500001,1.142,1.103
"CW",1,"2A","250,000",50,55,5500001,10000001,1.251,1.203
"CW",1,"2A","250,000",50,55,10000001,2147483647,1.395,1.334
"CW",1,"2A","250,000",55,60,0,1000001,0.764,0.776
"CW",1,"2A","250,000",55,60,1000001,3500001,0.956,0.935
"CW",1,"2A","250,000",55,60,3500001,5500001,1.103,1.069
"CW",1,"2A","250,000",55,60,5500001,10000001,1.203,1.161
"CW",1,"2A","250,000",55,60,10000001,2147483647,1.334,1.283
"CW",1,"2A","250,000",60,65,0,1000001,0.776,0.793
"CW",1,"2A","250,000",60,65,1000001,3500001,0.935,0.918
"CW",1,"2A","250,000",60,65,3500001,5500001,1.069,1.041
"CW",1,"2A","250,000",60,65,5500001,10000001,1.161,1.126
"CW",1,"2A","250,000",60,65,10000001,2147483647,1.283,1.238
"CW",1,"2A","250,000",65,70,0,1000001,0.793,0.818
"CW",1,"2A","250,000",65,70,1000001,3500001,0.918,0.905
"CW",1,"2A","250,000",65,70,3500001,5500001,1.041,1.018
"CW",1,"2A","250,000",65,70,5500001,10000001,1.126,1.097
"CW",1,"2A","250,000",65,70,10000001,2147483647,1.238,1.2
"CW",1,"2A","250,000",70,75,0,1000001,0.818,0
"CW",1,"2A","250,000",70,75,1000001,3500001,0.905,0.898
"CW",1,"2A","250,000",70,75,3500001,5500001,1.018,0.999
"CW",1,"2A","250,000",70,75,5500001,10000001,1.097,1.072
"CW",1,"2A","250,000",70,75,10000001,2147483647,1.2,1.168
"CW",1,"2A","250,000",75,2147483647,0,1000001,0,0
"CW",1,"2A","250,000",75,2147483647,1000001,3500001,0.898,0.898
"CW",1,"2A","250,000",75,2147483647,3500001,5500001,0.999,0.999
"CW",1,"2A","250,000",75,2147483647,5500001,10000001,1.072,1.072
"CW",1,"2A","250,000",75,2147483647,10000001,2147483647,1.168,1.168
"CW",1,"2B","250,000",1,2,0,1000001,0.8,0.84
"CW",1,"2B","250,000",1,2,1000001,3500001,1.76,1.72
"CW",1,"2B","250,000",1,2,3500001,5500001,2.56,2.44
"CW",1,"2B","250,000",1,2,5500001,10000001,3.36,3.12
"CW",1,"2B","250,000",1,2,10000001,2147483647,4.88,4.36
"CW",1,"2B","250,000",2,3,0,1000001,0.84,0.827
"CW",1,"2B","250,000",2,3,1000001,3500001,1.72,1.68
"CW",1,"2B","250,000",2,3,3500001,5500001,2.44,2.373
"CW",1,"2B","250,000",2,3,5500001,10000001,3.12,2.96
"CW",1,"2B","250,000",2,3,10000001,2147483647,4.36,4.027
"CW",1,"2B","250,000",3,4,0,1000001,0.827,0.82
"CW",1,"2B","250,000",3,4,1000001,3500001,1.68,1.64
"CW",1,"2B","250,000",3,4,3500001,5500001,2.373,2.28
"CW",1,"2B","250,000",3,4,5500001,10000001,2.96,2.82
"CW",1,"2B","250,000",3,4,10000001,2147483647,4.027,3.74
"CW",1,"2B","250,000",4,5,0,1000001,0.82,0.816
"CW",1,"2B","250,000",4,5,1000001,3500001,1.64,1.6
"CW",1,"2B","250,000",4,5,3500001,5500001,2.28,2.208
"CW",1,"2B","250,000",4,5,5500001,10000001,2.82,2.704
"CW",1,"2B","250,000",4,5,10000001,2147483647,3.74,3.52
"CW",1,"2B","250,000",5,10,0,1000001,0.816,0.792
"CW",1,"2B","250,000",5,10,1000001,3500001,1.6,1.456
"CW",1,"2B","250,000",5,10,3500001,5500001,2.208,1.92
"CW",1,"2B","250,000",5,10,5500001,10000001,2.704,2.28
"CW",1,"2B","250,000",5,10,10000001,2147483647,3.52,2.808
"CW",1,"2B","250,000",10,15,0,1000001,0.792,0.779
"CW",1,"2B","250,000",10,15,1000001,3500001,1.456,1.344
"CW",1,"2B","250,000",10,15,3500001,5500001,1.92,1.728
"CW",1,"2B","250,000",10,15,5500001,10000001,2.28,2.005
"CW",1,"2B","250,000",10,15,10000001,2147483647,2.808,2.405
"CW",1,"2B","250,000",15,20,0,1000001,0.779,0.768
"CW",1,"2B","250,000",15,20,1000001,3500001,1.344,1.26
"CW",1,"2B","250,000",15,20,3500001,5500001,1.728,1.584
"CW",1,"2B","250,000",15,20,5500001,10000001,2.005,1.812
"CW",1,"2B","250,000",15,20,10000001,2147483647,2.405,2.128
"CW",1,"2B","250,000",20,25,0,1000001,0.768,0.758
"CW",1,"2B","250,000",20,25,1000001,3500001,1.26,1.19
"CW",1,"2B","250,000",20,25,3500001,5500001,1.584,1.469
"CW",1,"2B","250,000",20,25,5500001,10000001,1.812,1.664
"CW",1,"2B","250,000",20,25,10000001,2147483647,2.128,1.93
"CW",1,"2B","250,000",25,30,0,1000001,0.758,0.755
"CW",1,"2B","250,000",25,30,1000001,3500001,1.19,1.133
"CW",1,"2B","250,000",25,30,3500001,5500001,1.469,1.379
"CW",1,"2B","250,000",25,30,5500001,10000001,1.664,1.547
"CW",1,"2B","250,000",25,30,10000001,2147483647,1.93,1.773
"CW",1,"2B","250,000",30,35,0,1000001,0.755,0.75
"CW",1,"2B","250,000",30,35,1000001,3500001,1.133,1.086
"CW",1,"2B","250,000",30,35,3500001,5500001,1.379,1.303
"CW",1,"2B","250,000",30,35,5500001,10000001,1.547,1.451
"CW",1,"2B","250,000",30,35,10000001,2147483647,1.773,1.65
"CW",1,"2B","250,000",35,40,0,1000001,0.75,0.75
"CW",1,"2B","250,000",35,40,1000001,3500001,1.086,1.044
"CW",1,"2B","250,000",35,40,3500001,5500001,1.303,1.24
"CW",1,"2B","250,000",35,40,5500001,10000001,1.451,1.374
"CW",1,"2B","250,000",35,40,10000001,2147483647,1.65,1.55
"CW",1,"2B","250,000",40,45,0,1000001,0.75,0.752
"CW",1,"2B","250,000",40,45,1000001,3500001,1.044,1.01
"CW",1,"2B","250,000",40,45,3500001,5500001,1.24,1.188
"CW",1,"2B","250,000",40,45,5500001,10000001,1.374,1.307
"CW",1,"2B","250,000",40,45,10000001,2147483647,1.55,1.467
"CW",1,"2B","250,000",45,50,0,1000001,0.752,0.755
"CW",1,"2B","250,000",45,50,1000001,3500001,1.01,0.981
"CW",1,"2B","250,000",45,50,3500001,5500001,1.188,1.142
"CW",1,"2B","250,000",45,50,5500001,10000001,1.307,1.251
"CW",1,"2B","250,000",45,50,10000001,2147483647,1.467,1.395
"CW",1,"2B","250,000",50,55,0,1000001,0.755,0.764
"CW",1,"2B","250,000",50,55,1000001,3500001,0.981,0.956
"CW",1,"2B","250,000",50,55,3500001,5500001,1.142,1.103
"CW",1,"2B","250,000",50,55,5500001,10000001,1.251,1.203
"CW",1,"2B","250,000",50,55,10000001,2147483647,1.395,1.334
"CW",1,"2B","250,000",55,60,0,1000001,0.764,0.776
"CW",1,"2B","250,000",55,60,1000001,3500001,0.956,0.935
"CW",1,"2B","250,000",55,60,3500001,5500001,1.103,1.069
"CW",1,"2B","250,000",55,60,5500001,10000001,1.203,1.161
"CW",1,"2B","250,000",55,60,10000001,2147483647,1.334,1.283
"CW",1,"2B","250,000",60,65,0,1000001,0.776,0.793
"CW",1,"2B","250,000",60,65,1000001,3500001,0.935,0.918
"CW",1,"2B","250,000",60,65,3500001,5500001,1.069,1.041
"CW",1,"2B","250,000",60,65,5500001,10000001,1.161,1.126
"CW",1,"2B","250,000",60,65,10000001,2147483647,1.283,1.238
"CW",1,"2B","250,000",65,70,0,1000001,0.793,0.818
"CW",1,"2B","250,000",65,70,1000001,3500001,0.918,0.905
"CW",1,"2B","250,000",65,70,3500001,5500001,1.041,1.018
"CW",1,"2B","250,000",65,70,5500001,10000001,1.126,1.097
"CW",1,"2B","250,000",65,70,10000001,2147483647,1.238,1.2
"CW",1,"2B","250,000",70,75,0,1000001,0.818,0
"CW",1,"2B","250,000",70,75,1000001,3500001,0.905,0.898
"CW",1,"2B","250,000",70,75,3500001,5500001,1.018,0.999
"CW",1,"2B","250,000",70,75,5500001,10000001,1.097,1.072
"CW",1,"2B","250,000",70,75,10000001,2147483647,1.2,1.168
"CW",1,"2B","250,000",75,2147483647,0,1000001,0,0
"CW",1,"2B","250,000",75,2147483647,1000001,3500001,0.898,0.898
"CW",1,"2B","250,000",75,2147483647,3500001,5500001,0.999,0.999
"CW",1,"2B","250,000",75,2147483647,5500001,10000001,1.072,1.072
"CW",1,"2B","250,000",75,2147483647,10000001,2147483647,1.168,1.168
"CW",1,"3A","250,000",1,2,0,1000001,0.8,0.84
"CW",1,"3A","250,000",1,2,1000001,3500001,1.76,1.72
"CW",1,"3A","250,000",1,2,3500001,5500001,2.56,2.44
"CW",1,"3A","250,000",1,2,5500001,10000001,3.36,3.12
"CW",1,"3A","250,000",1,2,10000001,2147483647,4.88,4.36
"CW",1,"3A","250,000",2,3,0,1000001,0.84,0.827
"CW",1,"3A","250,000",2,3,1000001,3500001,1.72,1.68
"CW",1,"3A","250,000",2,3,3500001,5500001,2.44,2.373
"CW",1,"3A","250,000",2,3,5500001,10000001,3.12,2.96
"CW",1,"3A","250,000",2,3,10000001,2147483647,4.36,4.027
"CW",1,"3A","250,000",3,4,0,1000001,0.827,0.82
"CW",1,"3A","250,000",3,4,1000001,3500001,1.68,1.64
"CW",1,"3A","250,000",3,4,3500001,5500001,2.373,2.28
"CW",1,"3A","250,000",3,4,5500001,10000001,2.96,2.82
"CW",1,"3A","250,000",3,4,10000001,2147483647,4.027,3.74
"CW",1,"3A","250,000",4,5,0,1000001,0.82,0.816
"CW",1,"3A","250,000",4,5,1000001,3500001,1.64,1.6
"CW",1,"3A","250,000",4,5,3500001,5500001,2.28,2.208
"CW",1,"3A","250,000",4,5,5500001,10000001,2.82,2.704
"CW",1,"3A","250,000",4,5,10000001,2147483647,3.74,3.52
"CW",1,"3A","250,000",5,10,0,1000001,0.816,0.792
"CW",1,"3A","250,000",5,10,1000001,3500001,1.6,1.456
"CW",1,"3A","250,000",5,10,3500001,5500001,2.208,1.92
"CW",1,"3A","250,000",5,10,5500001,10000001,2.704,2.28
"CW",1,"3A","250,000",5,10,10000001,2147483647,3.52,2.808
"CW",1,"3A","250,000",10,15,0,1000001,0.792,0.779
"CW",1,"3A","250,000",10,15,1000001,3500001,1.456,1.344
