"StateCode","EQDeductibleTier","EQClass","EQDeductible","EQSubLimitPct_From","EQSubLimitPct_ToLessThan","TotalPropertyValue_From","TotalPropertyValue_ToLessThan","Factor_From","Factor_ToLessThan",
"CW",1,"1D","10,000",10,15,5000001,2147483647,3.256,2.693
"CW",1,"1D","10,000",15,20,0,250001,1.461,1.36
"CW",1,"1D","10,000",15,20,250001,500001,1.931,1.748
"CW",1,"1D","10,000",15,20,500001,1000001,2.181,1.944
"CW",1,"1D","10,000",15,20,1000001,5000001,2.501,2.196
"CW",1,"1D","10,000",15,20,5000001,2147483647,2.693,2.344
"CW",1,"1D","10,000",20,25,0,250001,1.36,1.28
"CW",1,"1D","10,000",20,25,250001,500001,1.748,1.61
"CW",1,"1D","10,000",20,25,500001,1000001,1.944,1.773
"CW",1,"1D","10,000",20,25,1000001,5000001,2.196,1.981
"CW",1,"1D","10,000",20,25,5000001,2147483647,2.344,2.099
"CW",1,"1D","10,000",25,30,0,250001,1.28,1.216
"CW",1,"1D","10,000",25,30,250001,500001,1.61,1.501
"CW",1,"1D","10,000",25,30,500001,1000001,1.773,1.64
"CW",1,"1D","10,000",25,30,1000001,5000001,1.981,1.816
"CW",1,"1D","10,000",25,30,5000001,2147483647,2.099,1.917
"CW",1,"1D","10,000",30,35,0,250001,1.216,1.163
"CW",1,"1D","10,000",30,35,250001,500001,1.501,1.413
"CW",1,"1D","10,000",30,35,500001,1000001,1.64,1.536
"CW",1,"1D","10,000",30,35,1000001,5000001,1.816,1.689
"CW",1,"1D","10,000",30,35,5000001,2147483647,1.917,1.774
"CW",1,"1D","10,000",35,40,0,250001,1.163,1.12
"CW",1,"1D","10,000",35,40,250001,500001,1.413,1.34
"CW",1,"1D","10,000",35,40,500001,1000001,1.536,1.45
"CW",1,"1D","10,000",35,40,1000001,5000001,1.689,1.584
"CW",1,"1D","10,000",35,40,5000001,2147483647,1.774,1.66
"CW",1,"1D","10,000",40,45,0,250001,1.12,1.083
"CW",1,"1D","10,000",40,45,250001,500001,1.34,1.28
"CW",1,"1D","10,000",40,45,500001,1000001,1.45,1.38
"CW",1,"1D","10,000",40,45,1000001,5000001,1.584,1.499
"CW",1,"1D","10,000",40,45,5000001,2147483647,1.66,1.566
"CW",1,"1D","10,000",45,50,0,250001,1.083,1.051
"CW",1,"1D","10,000",45,50,250001,500001,1.28,1.23
"CW",1,"1D","10,000",45,50,500001,1000001,1.38,1.318
"CW",1,"1D","10,000",45,50,1000001,5000001,1.499,1.427
"CW",1,"1D","10,000",45,50,5000001,2147483647,1.566,1.488
"CW",1,"1D","10,000",50,55,0,250001,1.051,1.025
"CW",1,"1D","10,000",50,55,250001,500001,1.23,1.187
"CW",1,"1D","10,000",50,55,500001,1000001,1.318,1.268
"CW",1,"1D","10,000",50,55,1000001,5000001,1.427,1.367
"CW",1,"1D","10,000",50,55,5000001,2147483647,1.488,1.423
"CW",1,"1D","10,000",55,60,0,250001,1.025,1.004
"CW",1,"1D","10,000",55,60,250001,500001,1.187,1.151
"CW",1,"1D","10,000",55,60,500001,1000001,1.268,1.225
"CW",1,"1D","10,000",55,60,1000001,5000001,1.367,1.316
"CW",1,"1D","10,000",55,60,5000001,2147483647,1.423,1.367
"CW",1,"1D","10,000",60,65,0,250001,1.004,0.988
"CW",1,"1D","10,000",60,65,250001,500001,1.151,1.12
"CW",1,"1D","10,000",60,65,500001,1000001,1.225,1.189
"CW",1,"1D","10,000",60,65,1000001,5000001,1.316,1.273
"CW",1,"1D","10,000",60,65,5000001,2147483647,1.367,1.319
"CW",1,"1D","10,000",65,70,0,250001,0.988,0.976
"CW",1,"1D","10,000",65,70,250001,500001,1.12,1.095
"CW",1,"1D","10,000",65,70,500001,1000001,1.189,1.159
"CW",1,"1D","10,000",65,70,1000001,5000001,1.273,1.237
"CW",1,"1D","10,000",65,70,5000001,2147483647,1.319,1.28
"CW",1,"1D","10,000",70,75,0,250001,0.976,0.97
"CW",1,"1D","10,000",70,75,250001,500001,1.095,1.075
"CW",1,"1D","10,000",70,75,500001,1000001,1.159,1.134
"CW",1,"1D","10,000",70,75,1000001,5000001,1.237,1.206
"CW",1,"1D","10,000",70,75,5000001,2147483647,1.28,1.246
"CW",1,"1D","10,000",75,2147483647,0,250001,0.97,0.97
"CW",1,"1D","10,000",75,2147483647,250001,500001,1.075,1.075
"CW",1,"1D","10,000",75,2147483647,500001,1000001,1.134,1.134
"CW",1,"1D","10,000",75,2147483647,1000001,5000001,1.206,1.206
"CW",1,"1D","10,000",75,2147483647,5000001,2147483647,1.246,1.246
"CW",1,"2A","10,000",1,2,0,250001,2.16,2.08
"CW",1,"2A","10,000",1,2,250001,500001,3.6,3.36
"CW",1,"2A","10,000",1,2,500001,1000001,4.72,4.28
"CW",1,"2A","10,000",1,2,1000001,5000001,6.96,5.84
"CW",1,"2A","10,000",1,2,5000001,2147483647,8.88,7
"CW",1,"2A","10,000",2,3,0,250001,2.08,2.027
"CW",1,"2A","10,000",2,3,250001,500001,3.36,3.173
"CW",1,"2A","10,000",2,3,500001,1000001,4.28,3.947
"CW",1,"2A","10,000",2,3,1000001,5000001,5.84,5.173
"CW",1,"2A","10,000",2,3,5000001,2147483647,7,6.027
"CW",1,"2A","10,000",3,4,0,250001,2.027,1.96
"CW",1,"2A","10,000",3,4,250001,500001,3.173,3.02
"CW",1,"2A","10,000",3,4,500001,1000001,3.947,3.68
"CW",1,"2A","10,000",3,4,1000001,5000001,5.173,4.7
"CW",1,"2A","10,000",3,4,5000001,2147483647,6.027,5.38
"CW",1,"2A","10,000",4,5,0,250001,1.96,1.92
"CW",1,"2A","10,000",4,5,250001,500001,3.02,2.88
"CW",1,"2A","10,000",4,5,500001,1000001,3.68,3.472
"CW",1,"2A","10,000",4,5,1000001,5000001,4.7,4.336
"CW",1,"2A","10,000",4,5,5000001,2147483647,5.38,4.896
"CW",1,"2A","10,000",5,10,0,250001,1.92,1.704
"CW",1,"2A","10,000",5,10,250001,500001,2.88,2.4
"CW",1,"2A","10,000",5,10,500001,1000001,3.472,2.776
"CW",1,"2A","10,000",5,10,1000001,5000001,4.336,3.288
"CW",1,"2A","10,000",5,10,5000001,2147483647,4.896,3.592
"CW",1,"2A","10,000",10,15,0,250001,1.704,1.552
"CW",1,"2A","10,000",10,15,250001,500001,2.4,2.096
"CW",1,"2A","10,000",10,15,500001,1000001,2.776,2.379
"CW",1,"2A","10,000",10,15,1000001,5000001,3.288,2.747
"CW",1,"2A","10,000",10,15,5000001,2147483647,3.592,2.955
"CW",1,"2A","10,000",15,20,0,250001,1.552,1.436
"CW",1,"2A","10,000",15,20,250001,500001,2.096,1.884
"CW",1,"2A","10,000",15,20,500001,1000001,2.379,2.112
"CW",1,"2A","10,000",15,20,1000001,5000001,2.747,2.396
"CW",1,"2A","10,000",15,20,5000001,2147483647,2.955,2.556
"CW",1,"2A","10,000",20,25,0,250001,1.436,1.347
"CW",1,"2A","10,000",20,25,250001,500001,1.884,1.725
"CW",1,"2A","10,000",20,25,500001,1000001,2.112,1.914
"CW",1,"2A","10,000",20,25,1000001,5000001,2.396,2.147
"CW",1,"2A","10,000",20,25,5000001,2147483647,2.556,2.278
"CW",1,"2A","10,000",25,30,0,250001,1.347,1.272
"CW",1,"2A","10,000",25,30,250001,500001,1.725,1.6
"CW",1,"2A","10,000",25,30,500001,1000001,1.914,1.76
"CW",1,"2A","10,000",25,30,1000001,5000001,2.147,1.96
"CW",1,"2A","10,000",25,30,5000001,2147483647,2.278,2.069
"CW",1,"2A","10,000",30,35,0,250001,1.272,1.209
"CW",1,"2A","10,000",30,35,250001,500001,1.6,1.497
"CW",1,"2A","10,000",30,35,500001,1000001,1.76,1.639
"CW",1,"2A","10,000",30,35,1000001,5000001,1.96,1.813
"CW",1,"2A","10,000",30,35,5000001,2147483647,2.069,1.909
"CW",1,"2A","10,000",35,40,0,250001,1.209,1.158
"CW",1,"2A","10,000",35,40,250001,500001,1.497,1.414
"CW",1,"2A","10,000",35,40,500001,1000001,1.639,1.54
"CW",1,"2A","10,000",35,40,1000001,5000001,1.813,1.692
"CW",1,"2A","10,000",35,40,5000001,2147483647,1.909,1.776
"CW",1,"2A","10,000",40,45,0,250001,1.158,1.115
"CW",1,"2A","10,000",40,45,250001,500001,1.414,1.344
"CW",1,"2A","10,000",40,45,500001,1000001,1.54,1.458
"CW",1,"2A","10,000",40,45,1000001,5000001,1.692,1.595
"CW",1,"2A","10,000",40,45,5000001,2147483647,1.776,1.669
"CW",1,"2A","10,000",45,50,0,250001,1.115,1.077
"CW",1,"2A","10,000",45,50,250001,500001,1.344,1.285
"CW",1,"2A","10,000",45,50,500001,1000001,1.458,1.387
"CW",1,"2A","10,000",45,50,1000001,5000001,1.595,1.51
"CW",1,"2A","10,000",45,50,5000001,2147483647,1.669,1.578
"CW",1,"2A","10,000",50,55,0,250001,1.077,1.046
"CW",1,"2A","10,000",50,55,250001,500001,1.285,1.233
"CW",1,"2A","10,000",50,55,500001,1000001,1.387,1.327
"CW",1,"2A","10,000",50,55,1000001,5000001,1.51,1.44
"CW",1,"2A","10,000",50,55,5000001,2147483647,1.578,1.501
"CW",1,"2A","10,000",55,60,0,250001,1.046,1.019
"CW",1,"2A","10,000",55,60,250001,500001,1.233,1.191
"CW",1,"2A","10,000",55,60,500001,1000001,1.327,1.276
"CW",1,"2A","10,000",55,60,1000001,5000001,1.44,1.38
"CW",1,"2A","10,000",55,60,5000001,2147483647,1.501,1.436
"CW",1,"2A","10,000",60,65,0,250001,1.019,0.997
"CW",1,"2A","10,000",60,65,250001,500001,1.191,1.153
"CW",1,"2A","10,000",60,65,500001,1000001,1.276,1.232
"CW",1,"2A","10,000",60,65,1000001,5000001,1.38,1.328
"CW",1,"2A","10,000",60,65,5000001,2147483647,1.436,1.38
"CW",1,"2A","10,000",65,70,0,250001,0.997,0.981
"CW",1,"2A","10,000",65,70,250001,500001,1.153,1.121
"CW",1,"2A","10,000",65,70,500001,1000001,1.232,1.194
"CW",1,"2A","10,000",65,70,1000001,5000001,1.328,1.283
"CW",1,"2A","10,000",65,70,5000001,2147483647,1.38,1.331
"CW",1,"2A","10,000",70,75,0,250001,0.981,0.969
"CW",1,"2A","10,000",70,75,250001,500001,1.121,1.094
"CW",1,"2A","10,000",70,75,500001,1000001,1.194,1.163
"CW",1,"2A","10,000",70,75,1000001,5000001,1.283,1.246
"CW",1,"2A","10,000",70,75,5000001,2147483647,1.331,1.291
"CW",1,"2A","10,000",75,2147483647,0,250001,0.969,0.969
"CW",1,"2A","10,000",75,2147483647,250001,500001,1.094,1.094
"CW",1,"2A","10,000",75,2147483647,500001,1000001,1.163,1.163
"CW",1,"2A","10,000",75,2147483647,1000001,5000001,1.246,1.246
"CW",1,"2A","10,000",75,2147483647,5000001,2147483647,1.291,1.291
"CW",1,"2B","10,000",1,2,0,250001,2.16,2.08
"CW",1,"2B","10,000",1,2,250001,500001,3.6,3.36
"CW",1,"2B","10,000",1,2,500001,1000001,4.72,4.28
"CW",1,"2B","10,000",1,2,1000001,5000001,6.96,5.84
"CW",1,"2B","10,000",1,2,5000001,2147483647,8.88,7
"CW",1,"2B","10,000",2,3,0,250001,2.08,2.027
"CW",1,"2B","10,000",2,3,250001,500001,3.36,3.173
"CW",1,"2B","10,000",2,3,500001,1000001,4.28,3.947
"CW",1,"2B","10,000",2,3,1000001,5000001,5.84,5.173
"CW",1,"2B","10,000",2,3,5000001,2147483647,7,6.027
"CW",1,"2B","10,000",3,4,0,250001,2.027,1.96
"CW",1,"2B","10,000",3,4,250001,500001,3.173,3.02
"CW",1,"2B","10,000",3,4,500001,1000001,3.947,3.68
"CW",1,"2B","10,000",3,4,1000001,5000001,5.173,4.7
"CW",1,"2B","10,000",3,4,5000001,2147483647,6.027,5.38
"CW",1,"2B","10,000",4,5,0,250001,1.96,1.92
"CW",1,"2B","10,000",4,5,250001,500001,3.02,2.88
"CW",1,"2B","10,000",4,5,500001,1000001,3.68,3.472
"CW",1,"2B","10,000",4,5,1000001,5000001,4.7,4.336
"CW",1,"2B","10,000",4,5,5000001,2147483647,5.38,4.896
"CW",1,"2B","10,000",5,10,0,250001,1.92,1.704
"CW",1,"2B","10,000",5,10,250001,500001,2.88,2.4
"CW",1,"2B","10,000",5,10,500001,1000001,3.472,2.776
"CW",1,"2B","10,000",5,10,1000001,5000001,4.336,3.288
"CW",1,"2B","10,000",5,10,5000001,2147483647,4.896,3.592
"CW",1,"2B","10,000",10,15,0,250001,1.704,1.552
"CW",1,"2B","10,000",10,15,250001,500001,2.4,2.096
"CW",1,"2B","10,000",10,15,500001,1000001,2.776,2.379
"CW",1,"2B","10,000",10,15,1000001,5000001,3.288,2.747
"CW",1,"2B","10,000",10,15,5000001,2147483647,3.592,2.955
"CW",1,"2B","10,000",15,20,0,250001,1.552,1.436
"CW",1,"2B","10,000",15,20,250001,500001,2.096,1.884
"CW",1,"2B","10,000",15,20,500001,1000001,2.379,2.112
"CW",1,"2B","10,000",15,20,1000001,5000001,2.747,2.396
"CW",1,"2B","10,000",15,20,5000001,2147483647,2.955,2.556
"CW",1,"2B","10,000",20,25,0,250001,1.436,1.347
"CW",1,"2B","10,000",20,25,250001,500001,1.884,1.725
"CW",1,"2B","10,000",20,25,500001,1000001,2.112,1.914
"CW",1,"2B","10,000",20,25,1000001,5000001,2.396,2.147
"CW",1,"2B","10,000",20,25,5000001,2147483647,2.556,2.278
"CW",1,"2B","10,000",25,30,0,250001,1.347,1.272
"CW",1,"2B","10,000",25,30,250001,500001,1.725,1.6
"CW",1,"2B","10,000",25,30,500001,1000001,1.914,1.76
"CW",1,"2B","10,000",25,30,1000001,5000001,2.147,1.96
"CW",1,"2B","10,000",25,30,5000001,2147483647,2.278,2.069
"CW",1,"2B","10,000",30,35,0,250001,1.272,1.209
"CW",1,"2B","10,000",30,35,250001,500001,1.6,1.497
"CW",1,"2B","10,000",30,35,500001,1000001,1.76,1.639
"CW",1,"2B","10,000",30,35,1000001,5000001,1.96,1.813
"CW",1,"2B","10,000",30,35,5000001,2147483647,2.069,1.909
"CW",1,"2B","10,000",35,40,0,250001,1.209,1.158
"CW",1,"2B","10,000",35,40,250001,500001,1.497,1.414
"CW",1,"2B","10,000",35,40,500001,1000001,1.639,1.54
"CW",1,"2B","10,000",35,40,1000001,5000001,1.813,1.692
"CW",1,"2B","10,000",35,40,5000001,2147483647,1.909,1.776
"CW",1,"2B","10,000",40,45,0,250001,1.158,1.115
"CW",1,"2B","10,000",40,45,250001,500001,1.414,1.344
"CW",1,"2B","10,000",40,45,500001,1000001,1.54,1.458
"CW",1,"2B","10,000",40,45,1000001,5000001,1.692,1.595
"CW",1,"2B","10,000",40,45,5000001,2147483647,1.776,1.669
"CW",1,"2B","10,000",45,50,0,250001,1.115,1.077
"CW",1,"2B","10,000",45,50,250001,500001,1.344,1.285
"CW",1,"2B","10,000",45,50,500001,1000001,1.458,1.387
"CW",1,"2B","10,000",45,50,1000001,5000001,1.595,1.51
"CW",1,"2B","10,000",45,50,5000001,2147483647,1.669,1.578
"CW",1,"2B","10,000",50,55,0,250001,1.077,1.046
"CW",1,"2B","10,000",50,55,250001,500001,1.285,1.233
"CW",1,"2B","10,000",50,55,500001,1000001,1.387,1.327
"CW",1,"2B","10,000",50,55,1000001,5000001,1.51,1.44
"CW",1,"2B","10,000",50,55,5000001,2147483647,1.578,1.501
"CW",1,"2B","10,000",55,60,0,250001,1.046,1.019
"CW",1,"2B","10,000",55,60,250001,500001,1.233,1.191
"CW",1,"2B","10,000",55,60,500001,1000001,1.327,1.276
"CW",1,"2B","10,000",55,60,1000001,5000001,1.44,1.38
"CW",1,"2B","10,000",55,60,5000001,2147483647,1.501,1.436
"CW",1,"2B","10,000",60,65,0,250001,1.019,0.997
"CW",1,"2B","10,000",60,65,250001,500001,1.191,1.153
"CW",1,"2B","10,000",60,65,500001,1000001,1.276,1.232
"CW",1,"2B","10,000",60,65,1000001,5000001,1.38,1.328
"CW",1,"2B","10,000",60,65,5000001,2147483647,1.436,1.38
"CW",1,"2B","10,000",65,70,0,250001,0.997,0.981
"CW",1,"2B","10,000",65,70,250001,500001,1.153,1.121
"CW",1,"2B","10,000",65,70,500001,1000001,1.232,1.194
"CW",1,"2B","10,000",65,70,1000001,5000001,1.328,1.283
"CW",1,"2B","10,000",65,70,5000001,2147483647,1.38,1.331
"CW",1,"2B","10,000",70,75,0,250001,0.981,0.969
"CW",1,"2B","10,000",70,75,250001,500001,1.121,1.094
"CW",1,"2B","10,000",70,75,500001,1000001,1.194,1.163
"CW",1,"2B","10,000",70,75,1000001,5000001,1.283,1.246
"CW",1,"2B","10,000",70,75,5000001,2147483647,1.331,1.291
"CW",1,"2B","10,000",75,2147483647,0,250001,0.969,0.969
"CW",1,"2B","10,000",75,2147483647,250001,500001,1.094,1.094
"CW",1,"2B","10,000",75,2147483647,500001,1000001,1.163,1.163
"CW",1,"2B","10,000",75,2147483647,1000001,5000001,1.246,1.246
"CW",1,"2B","10,000",75,2147483647,5000001,2147483647,1.291,1.291
"CW",1,"3A","10,000",1,2,0,250001,2.16,2.08
"CW",1,"3A","10,000",1,2,250001,500001,3.6,3.36
"CW",1,"3A","10,000",1,2,500001,1000001,4.72,4.28
"CW",1,"3A","10,000",1,2,1000001,5000001,6.96,5.84
"CW",1,"3A","10,000",1,2,5000001,2147483647,8.88,7
"CW",1,"3A","10,000",2,3,0,250001,2.08,2.027
"CW",1,"3A","10,000",2,3,250001,500001,3.36,3.173
"CW",1,"3A","10,000",2,3,500001,1000001,4.28,3.947
"CW",1,"3A","10,000",2,3,1000001,5000001,5.84,5.173
"CW",1,"3A","10,000",2,3,5000001,2147483647,7,6.027
"CW",1,"3A","10,000",3,4,0,250001,2.027,1.96
"CW",1,"3A","10,000",3,4,250001,500001,3.173,3.02
"CW",1,"3A","10,000",3,4,500001,1000001,3.947,3.68
"CW",1,"3A","10,000",3,4,1000001,5000001,5.173,4.7
"CW",1,"3A","10,000",3,4,5000001,2147483647,6.027,5.38
"CW",1,"3A","10,000",4,5,0,250001,1.96,1.92
"CW",1,"3A","10,000",4,5,250001,500001,3.02,2.88
"CW",1,"3A","10,000",4,5,500001,1000001,3.68,3.472
"CW",1,"3A","10,000",4,5,1000001,5000001,4.7,4.336
"CW",1,"3A","10,000",4,5,5000001,2147483647,5.38,4.896
"CW",1,"3A","10,000",5,10,0,250001,1.92,1.704
"CW",1,"3A","10,000",5,10,250001,500001,2.88,2.4
"CW",1,"3A","10,000",5,10,500001,1000001,3.472,2.776
"CW",1,"3A","10,000",5,10,1000001,5000001,4.336,3.288
"CW",1,"3A","10,000",5,10,5000001,2147483647,4.896,3.592
"CW",1,"3A","10,000",10,15,0,250001,1.704,1.552
"CW",1,"3A","10,000",10,15,250001,500001,2.4,2.096
"CW",1,"3A","10,000",10,15,500001,1000001,2.776,2.379
"CW",1,"3A","10,000",10,15,1000001,5000001,3.288,2.747
"CW",1,"3A","10,000",10,15,5000001,2147483647,3.592,2.955
"CW",1,"3A","10,000",15,20,0,250001,1.552,1.436
"CW",1,"3A","10,000",15,20,250001,500001,2.096,1.884
"CW",1,"3A","10,000",15,20,500001,1000001,2.379,2.112
"CW",1,"3A","10,000",15,20,1000001,5000001,2.747,2.396
"CW",1,"3A","10,000",15,20,5000001,2147483647,2.955,2.556
"CW",1,"3A","10,000",20,25,0,250001,1.436,1.347
