"StateCode","EQDeductibleTier","EQClass","EQDeductible","EQSubLimitPct_From","EQSubLimitPct_ToLessThan","TotalPropertyValue_From","TotalPropertyValue_ToLessThan","Factor_From","Factor_ToLessThan",
"CW",1,"2A","750,000",70,75,5500001,10000001,0.928,0.918
"CW",1,"2A","750,000",70,75,10000001,2147483647,1.077,1.053
"CW",1,"2A","750,000",75,2147483647,0,1000001,0,0
"CW",1,"2A","750,000",75,2147483647,1000001,3500001,0.842,0.842
"CW",1,"2A","750,000",75,2147483647,3500001,5500001,0.847,0.847
"CW",1,"2A","750,000",75,2147483647,5500001,10000001,0.918,0.918
"CW",1,"2A","750,000",75,2147483647,10000001,2147483647,1.053,1.053
"CW",1,"2B","750,000",1,2,0,1000001,0.8,0.84
"CW",1,"2B","750,000",1,2,1000001,3500001,0.88,0.92
"CW",1,"2B","750,000",1,2,3500001,5500001,1.36,1.36
"CW",1,"2B","750,000",1,2,5500001,10000001,1.92,1.84
"CW",1,"2B","750,000",1,2,10000001,2147483647,3.12,2.92
"CW",1,"2B","750,000",2,3,0,1000001,0.84,0.827
"CW",1,"2B","750,000",2,3,1000001,3500001,0.92,0.907
"CW",1,"2B","750,000",2,3,3500001,5500001,1.36,1.333
"CW",1,"2B","750,000",2,3,5500001,10000001,1.84,1.787
"CW",1,"2B","750,000",2,3,10000001,2147483647,2.92,2.8
"CW",1,"2B","750,000",3,4,0,1000001,0.827,0.84
"CW",1,"2B","750,000",3,4,1000001,3500001,0.907,0.88
"CW",1,"2B","750,000",3,4,3500001,5500001,1.333,1.3
"CW",1,"2B","750,000",3,4,5500001,10000001,1.787,1.76
"CW",1,"2B","750,000",3,4,10000001,2147483647,2.8,2.68
"CW",1,"2B","750,000",4,5,0,1000001,0.84,0.832
"CW",1,"2B","750,000",4,5,1000001,3500001,0.88,0.88
"CW",1,"2B","750,000",4,5,3500001,5500001,1.3,1.296
"CW",1,"2B","750,000",4,5,5500001,10000001,1.76,1.712
"CW",1,"2B","750,000",4,5,10000001,2147483647,2.68,2.576
"CW",1,"2B","750,000",5,10,0,1000001,0.832,0.784
"CW",1,"2B","750,000",5,10,1000001,3500001,0.88,0.848
"CW",1,"2B","750,000",5,10,3500001,5500001,1.296,1.2
"CW",1,"2B","750,000",5,10,5500001,10000001,1.712,1.544
"CW",1,"2B","750,000",5,10,10000001,2147483647,2.576,2.184
"CW",1,"2B","750,000",10,15,0,1000001,0.784,0.789
"CW",1,"2B","750,000",10,15,1000001,3500001,0.848,0.827
"CW",1,"2B","750,000",10,15,3500001,5500001,1.2,1.131
"CW",1,"2B","750,000",10,15,5500001,10000001,1.544,1.424
"CW",1,"2B","750,000",10,15,10000001,2147483647,2.184,1.931
"CW",1,"2B","750,000",15,20,0,1000001,0.789,0.772
"CW",1,"2B","750,000",15,20,1000001,3500001,0.827,0.808
"CW",1,"2B","750,000",15,20,3500001,5500001,1.131,1.076
"CW",1,"2B","750,000",15,20,5500001,10000001,1.424,1.324
"CW",1,"2B","750,000",15,20,10000001,2147483647,1.931,1.752
"CW",1,"2B","750,000",20,25,0,1000001,0.772,0
"CW",1,"2B","750,000",20,25,1000001,3500001,0.808,0.79
"CW",1,"2B","750,000",20,25,3500001,5500001,1.076,1.027
"CW",1,"2B","750,000",20,25,5500001,10000001,1.324,1.248
"CW",1,"2B","750,000",20,25,10000001,2147483647,1.752,1.613
"CW",1,"2B","750,000",25,30,0,1000001,0,0
"CW",1,"2B","750,000",25,30,1000001,3500001,0.79,0.779
"CW",1,"2B","750,000",25,30,3500001,5500001,1.027,0.989
"CW",1,"2B","750,000",25,30,5500001,10000001,1.248,1.184
"CW",1,"2B","750,000",25,30,10000001,2147483647,1.613,1.504
"CW",1,"2B","750,000",30,35,0,1000001,0,0
"CW",1,"2B","750,000",30,35,1000001,3500001,0.779,0.773
"CW",1,"2B","750,000",30,35,3500001,5500001,0.989,0.955
"CW",1,"2B","750,000",30,35,5500001,10000001,1.184,1.131
"CW",1,"2B","750,000",30,35,10000001,2147483647,1.504,1.413
"CW",1,"2B","750,000",35,40,0,1000001,0,0
"CW",1,"2B","750,000",35,40,1000001,3500001,0.773,0.768
"CW",1,"2B","750,000",35,40,3500001,5500001,0.955,0.926
"CW",1,"2B","750,000",35,40,5500001,10000001,1.131,1.086
"CW",1,"2B","750,000",35,40,10000001,2147483647,1.413,1.338
"CW",1,"2B","750,000",40,45,0,1000001,0,0
"CW",1,"2B","750,000",40,45,1000001,3500001,0.768,0.766
"CW",1,"2B","750,000",40,45,3500001,5500001,0.926,0.903
"CW",1,"2B","750,000",40,45,5500001,10000001,1.086,1.047
"CW",1,"2B","750,000",40,45,10000001,2147483647,1.338,1.276
"CW",1,"2B","750,000",45,50,0,1000001,0,0
"CW",1,"2B","750,000",45,50,1000001,3500001,0.766,0.768
"CW",1,"2B","750,000",45,50,3500001,5500001,0.903,0.883
"CW",1,"2B","750,000",45,50,5500001,10000001,1.047,1.013
"CW",1,"2B","750,000",45,50,10000001,2147483647,1.276,1.222
"CW",1,"2B","750,000",50,55,0,1000001,0,0
