"StateCode","EQDeductibleTier","EQClass","EQDeductible","EQSubLimitPct_From","EQSubLimitPct_ToLessThan","TotalPropertyValue_From","TotalPropertyValue_ToLessThan","Factor_From","Factor_ToLessThan",
"CW",1,"1C","75,000",20,25,1000001,3500001,1.672,1.546
"CW",1,"1C","75,000",20,25,3500001,5500001,1.888,1.725
"CW",1,"1C","75,000",20,25,5500001,10000001,2.02,1.834
"CW",1,"1C","75,000",20,25,10000001,2147483647,2.18,1.968
"CW",1,"1C","75,000",25,30,0,1000001,1.075,1.035
"CW",1,"1C","75,000",25,30,1000001,3500001,1.546,1.445
"CW",1,"1C","75,000",25,30,3500001,5500001,1.725,1.6
"CW",1,"1C","75,000",25,30,5500001,10000001,1.834,1.693
"CW",1,"1C","75,000",25,30,10000001,2147483647,1.968,1.805
"CW",1,"1C","75,000",30,35,0,1000001,1.035,1.003
"CW",1,"1C","75,000",30,35,1000001,3500001,1.445,1.365
"CW",1,"1C","75,000",30,35,3500001,5500001,1.6,1.499
"CW",1,"1C","75,000",30,35,5500001,10000001,1.693,1.582
"CW",1,"1C","75,000",30,35,10000001,2147483647,1.805,1.68
"CW",1,"1C","75,000",35,40,0,1000001,1.003,0.976
"CW",1,"1C","75,000",35,40,1000001,3500001,1.365,1.298
"CW",1,"1C","75,000",35,40,3500001,5500001,1.499,1.418
"CW",1,"1C","75,000",35,40,5500001,10000001,1.582,1.49
"CW",1,"1C","75,000",35,40,10000001,2147483647,1.68,1.576
"CW",1,"1C","75,000",40,45,0,1000001,0.976,0.955
"CW",1,"1C","75,000",40,45,1000001,3500001,1.298,1.243
"CW",1,"1C","75,000",40,45,3500001,5500001,1.418,1.351
"CW",1,"1C","75,000",40,45,5500001,10000001,1.49,1.415
"CW",1,"1C","75,000",40,45,10000001,2147483647,1.576,1.492
"CW",1,"1C","75,000",45,50,0,1000001,0.955,0.936
"CW",1,"1C","75,000",45,50,1000001,3500001,1.243,1.195
"CW",1,"1C","75,000",45,50,3500001,5500001,1.351,1.293
"CW",1,"1C","75,000",45,50,5500001,10000001,1.415,1.352
"CW",1,"1C","75,000",45,50,10000001,2147483647,1.492,1.421
"CW",1,"1C","75,000",50,55,0,1000001,0.936,0.922
"CW",1,"1C","75,000",50,55,1000001,3500001,1.195,1.156
"CW",1,"1C","75,000",50,55,3500001,5500001,1.293,1.245
"CW",1,"1C","75,000",50,55,5500001,10000001,1.352,1.297
"CW",1,"1C","75,000",50,55,10000001,2147483647,1.421,1.361
"CW",1,"1C","75,000",55,60,0,1000001,0.922,0.912
"CW",1,"1C","75,000",55,60,1000001,3500001,1.156,1.123
"CW",1,"1C","75,000",55,60,3500001,5500001,1.245,1.204
"CW",1,"1C","75,000",55,60,5500001,10000001,1.297,1.252
"CW",1,"1C","75,000",55,60,10000001,2147483647,1.361,1.311
"CW",1,"1C","75,000",60,65,0,1000001,0.912,0.907
"CW",1,"1C","75,000",60,65,1000001,3500001,1.123,1.094
"CW",1,"1C","75,000",60,65,3500001,5500001,1.204,1.169
"CW",1,"1C","75,000",60,65,5500001,10000001,1.252,1.214
"CW",1,"1C","75,000",60,65,10000001,2147483647,1.311,1.268
"CW",1,"1C","75,000",65,70,0,1000001,0.907,0.906
"CW",1,"1C","75,000",65,70,1000001,3500001,1.094,1.071
"CW",1,"1C","75,000",65,70,3500001,5500001,1.169,1.141
"CW",1,"1C","75,000",65,70,5500001,10000001,1.214,1.182
"CW",1,"1C","75,000",65,70,10000001,2147483647,1.268,1.232
"CW",1,"1C","75,000",70,75,0,1000001,0.906,0.91
"CW",1,"1C","75,000",70,75,1000001,3500001,1.071,1.053
"CW",1,"1C","75,000",70,75,3500001,5500001,1.141,1.117
"CW",1,"1C","75,000",70,75,5500001,10000001,1.182,1.155
"CW",1,"1C","75,000",70,75,10000001,2147483647,1.232,1.202
"CW",1,"1C","75,000",75,2147483647,0,1000001,0.91,0.91
"CW",1,"1C","75,000",75,2147483647,1000001,3500001,1.053,1.053
"CW",1,"1C","75,000",75,2147483647,3500001,5500001,1.117,1.117
"CW",1,"1C","75,000",75,2147483647,5500001,10000001,1.155,1.155
"CW",1,"1C","75,000",75,2147483647,10000001,2147483647,1.202,1.202
"CW",1,"1D","75,000",1,2,0,1000001,1.44,1.4
"CW",1,"1D","75,000",1,2,1000001,3500001,2.96,2.8
"CW",1,"1D","75,000",1,2,3500001,5500001,3.92,3.6
"CW",1,"1D","75,000",1,2,5500001,10000001,4.72,4.2
"CW",1,"1D","75,000",1,2,10000001,2147483647,6.08,5.12
"CW",1,"1D","75,000",2,3,0,1000001,1.4,1.387
"CW",1,"1D","75,000",2,3,1000001,3500001,2.8,2.667
"CW",1,"1D","75,000",2,3,3500001,5500001,3.6,3.333
"CW",1,"1D","75,000",2,3,5500001,10000001,4.2,3.84
"CW",1,"1D","75,000",2,3,10000001,2147483647,5.12,4.56
"CW",1,"1D","75,000",3,4,0,1000001,1.387,1.36
"CW",1,"1D","75,000",3,4,1000001,3500001,2.667,2.54
"CW",1,"1D","75,000",3,4,3500001,5500001,3.333,3.14
"CW",1,"1D","75,000",3,4,5500001,10000001,3.84,3.56
"CW",1,"1D","75,000",3,4,10000001,2147483647,4.56,4.16
"CW",1,"1D","75,000",4,5,0,1000001,1.36,1.344
"CW",1,"1D","75,000",4,5,1000001,3500001,2.54,2.432
"CW",1,"1D","75,000",4,5,3500001,5500001,3.14,2.976
"CW",1,"1D","75,000",4,5,5500001,10000001,3.56,3.344
"CW",1,"1D","75,000",4,5,10000001,2147483647,4.16,3.856
"CW",1,"1D","75,000",5,10,0,1000001,1.344,1.248
"CW",1,"1D","75,000",5,10,1000001,3500001,2.432,2.072
"CW",1,"1D","75,000",5,10,3500001,5500001,2.976,2.424
"CW",1,"1D","75,000",5,10,5500001,10000001,3.344,2.656
"CW",1,"1D","75,000",5,10,10000001,2147483647,3.856,2.952
"CW",1,"1D","75,000",10,15,0,1000001,1.248,1.179
"CW",1,"1D","75,000",10,15,1000001,3500001,2.072,1.84
"CW",1,"1D","75,000",10,15,3500001,5500001,2.424,2.107
"CW",1,"1D","75,000",10,15,5500001,10000001,2.656,2.272
"CW",1,"1D","75,000",10,15,10000001,2147483647,2.952,2.48
"CW",1,"1D","75,000",15,20,0,1000001,1.179,1.124
"CW",1,"1D","75,000",15,20,1000001,3500001,1.84,1.672
"CW",1,"1D","75,000",15,20,3500001,5500001,2.107,1.888
"CW",1,"1D","75,000",15,20,5500001,10000001,2.272,2.02
"CW",1,"1D","75,000",15,20,10000001,2147483647,2.48,2.18
"CW",1,"1D","75,000",20,25,0,1000001,1.124,1.075
"CW",1,"1D","75,000",20,25,1000001,3500001,1.672,1.546
"CW",1,"1D","75,000",20,25,3500001,5500001,1.888,1.725
"CW",1,"1D","75,000",20,25,5500001,10000001,2.02,1.834
"CW",1,"1D","75,000",20,25,10000001,2147483647,2.18,1.968
"CW",1,"1D","75,000",25,30,0,1000001,1.075,1.035
"CW",1,"1D","75,000",25,30,1000001,3500001,1.546,1.445
"CW",1,"1D","75,000",25,30,3500001,5500001,1.725,1.6
"CW",1,"1D","75,000",25,30,5500001,10000001,1.834,1.693
"CW",1,"1D","75,000",25,30,10000001,2147483647,1.968,1.805
"CW",1,"1D","75,000",30,35,0,1000001,1.035,1.003
"CW",1,"1D","75,000",30,35,1000001,3500001,1.445,1.365
"CW",1,"1D","75,000",30,35,3500001,5500001,1.6,1.499
"CW",1,"1D","75,000",30,35,5500001,10000001,1.693,1.582
"CW",1,"1D","75,000",30,35,10000001,2147483647,1.805,1.68
"CW",1,"1D","75,000",35,40,0,1000001,1.003,0.976
"CW",1,"1D","75,000",35,40,1000001,3500001,1.365,1.298
"CW",1,"1D","75,000",35,40,3500001,5500001,1.499,1.418
"CW",1,"1D","75,000",35,40,5500001,10000001,1.582,1.49
"CW",1,"1D","75,000",35,40,10000001,2147483647,1.68,1.576
"CW",1,"1D","75,000",40,45,0,1000001,0.976,0.955
"CW",1,"1D","75,000",40,45,1000001,3500001,1.298,1.243
"CW",1,"1D","75,000",40,45,3500001,5500001,1.418,1.351
"CW",1,"1D","75,000",40,45,5500001,10000001,1.49,1.415
"CW",1,"1D","75,000",40,45,10000001,2147483647,1.576,1.492
"CW",1,"1D","75,000",45,50,0,1000001,0.955,0.936
"CW",1,"1D","75,000",45,50,1000001,3500001,1.243,1.195
"CW",1,"1D","75,000",45,50,3500001,5500001,1.351,1.293
"CW",1,"1D","75,000",45,50,5500001,10000001,1.415,1.352
"CW",1,"1D","75,000",45,50,10000001,2147483647,1.492,1.421
"CW",1,"1D","75,000",50,55,0,1000001,0.936,0.922
"CW",1,"1D","75,000",50,55,1000001,3500001,1.195,1.156
"CW",1,"1D","75,000",50,55,3500001,5500001,1.293,1.245
"CW",1,"1D","75,000",50,55,5500001,10000001,1.352,1.297
"CW",1,"1D","75,000",50,55,10000001,2147483647,1.421,1.361
"CW",1,"1D","75,000",55,60,0,1000001,0.922,0.912
"CW",1,"1D","75,000",55,60,1000001,3500001,1.156,1.123
"CW",1,"1D","75,000",55,60,3500001,5500001,1.245,1.204
"CW",1,"1D","75,000",55,60,5500001,10000001,1.297,1.252
"CW",1,"1D","75,000",55,60,10000001,2147483647,1.361,1.311
"CW",1,"1D","75,000",60,65,0,1000001,0.912,0.907
"CW",1,"1D","75,000",60,65,1000001,3500001,1.123,1.094
"CW",1,"1D","75,000",60,65,3500001,5500001,1.204,1.169
"CW",1,"1D","75,000",60,65,5500001,10000001,1.252,1.214
"CW",1,"1D","75,000",60,65,10000001,2147483647,1.311,1.268
"CW",1,"1D","75,000",65,70,0,1000001,0.907,0.906
"CW",1,"1D","75,000",65,70,1000001,3500001,1.094,1.071
"CW",1,"1D","75,000",65,70,3500001,5500001,1.169,1.141
"CW",1,"1D","75,000",65,70,5500001,10000001,1.214,1.182
"CW",1,"1D","75,000",65,70,10000001,2147483647,1.268,1.232
"CW",1,"1D","75,000",70,75,0,1000001,0.906,0.91
"CW",1,"1D","75,000",70,75,1000001,3500001,1.071,1.053
"CW",1,"1D","75,000",70,75,3500001,5500001,1.141,1.117
"CW",1,"1D","75,000",70,75,5500001,10000001,1.182,1.155
"CW",1,"1D","75,000",70,75,10000001,2147483647,1.232,1.202
"CW",1,"1D","75,000",75,2147483647,0,1000001,0.91,0.91
"CW",1,"1D","75,000",75,2147483647,1000001,3500001,1.053,1.053
"CW",1,"1D","75,000",75,2147483647,3500001,5500001,1.117,1.117
"CW",1,"1D","75,000",75,2147483647,5500001,10000001,1.155,1.155
"CW",1,"1D","75,000",75,2147483647,10000001,2147483647,1.202,1.202
"CW",1,"2A","75,000",1,2,0,1000001,1.52,1.52
"CW",1,"2A","75,000",1,2,1000001,3500001,3.28,3.08
"CW",1,"2A","75,000",1,2,3500001,5500001,4.4,4
"CW",1,"2A","75,000",1,2,5500001,10000001,5.28,4.68
"CW",1,"2A","75,000",1,2,10000001,2147483647,6.8,5.72
"CW",1,"2A","75,000",2,3,0,1000001,1.52,1.467
"CW",1,"2A","75,000",2,3,1000001,3500001,3.08,2.933
"CW",1,"2A","75,000",2,3,3500001,5500001,4,3.707
"CW",1,"2A","75,000",2,3,5500001,10000001,4.68,4.267
"CW",1,"2A","75,000",2,3,10000001,2147483647,5.72,5.093
"CW",1,"2A","75,000",3,4,0,1000001,1.467,1.44
"CW",1,"2A","75,000",3,4,1000001,3500001,2.933,2.8
"CW",1,"2A","75,000",3,4,3500001,5500001,3.707,3.48
"CW",1,"2A","75,000",3,4,5500001,10000001,4.267,3.96
"CW",1,"2A","75,000",3,4,10000001,2147483647,5.093,4.64
"CW",1,"2A","75,000",4,5,0,1000001,1.44,1.424
"CW",1,"2A","75,000",4,5,1000001,3500001,2.8,2.672
"CW",1,"2A","75,000",4,5,3500001,5500001,3.48,3.296
"CW",1,"2A","75,000",4,5,5500001,10000001,3.96,3.712
"CW",1,"2A","75,000",4,5,10000001,2147483647,4.64,4.288
"CW",1,"2A","75,000",5,10,0,1000001,1.424,1.312
"CW",1,"2A","75,000",5,10,1000001,3500001,2.672,2.256
"CW",1,"2A","75,000",5,10,3500001,5500001,3.296,2.664
"CW",1,"2A","75,000",5,10,5500001,10000001,3.712,2.928
"CW",1,"2A","75,000",5,10,10000001,2147483647,4.288,3.256
"CW",1,"2A","75,000",10,15,0,1000001,1.312,1.232
"CW",1,"2A","75,000",10,15,1000001,3500001,2.256,1.989
"CW",1,"2A","75,000",10,15,3500001,5500001,2.664,2.299
"CW",1,"2A","75,000",10,15,5500001,10000001,2.928,2.485
"CW",1,"2A","75,000",10,15,10000001,2147483647,3.256,2.725
"CW",1,"2A","75,000",15,20,0,1000001,1.232,1.164
"CW",1,"2A","75,000",15,20,1000001,3500001,1.989,1.8
"CW",1,"2A","75,000",15,20,3500001,5500001,2.299,2.044
"CW",1,"2A","75,000",15,20,5500001,10000001,2.485,2.196
"CW",1,"2A","75,000",15,20,10000001,2147483647,2.725,2.38
"CW",1,"2A","75,000",20,25,0,1000001,1.164,1.107
"CW",1,"2A","75,000",20,25,1000001,3500001,1.8,1.654
"CW",1,"2A","75,000",20,25,3500001,5500001,2.044,1.859
"CW",1,"2A","75,000",20,25,5500001,10000001,2.196,1.984
"CW",1,"2A","75,000",20,25,10000001,2147483647,2.38,2.134
"CW",1,"2A","75,000",25,30,0,1000001,1.107,1.061
"CW",1,"2A","75,000",25,30,1000001,3500001,1.654,1.539
"CW",1,"2A","75,000",25,30,3500001,5500001,1.859,1.715
"CW",1,"2A","75,000",25,30,5500001,10000001,1.984,1.821
"CW",1,"2A","75,000",25,30,10000001,2147483647,2.134,1.949
"CW",1,"2A","75,000",30,35,0,1000001,1.061,1.024
"CW",1,"2A","75,000",30,35,1000001,3500001,1.539,1.445
"CW",1,"2A","75,000",30,35,3500001,5500001,1.715,1.598
"CW",1,"2A","75,000",30,35,5500001,10000001,1.821,1.691
"CW",1,"2A","75,000",30,35,10000001,2147483647,1.949,1.803
"CW",1,"2A","75,000",35,40,0,1000001,1.024,0.992
"CW",1,"2A","75,000",35,40,1000001,3500001,1.445,1.366
"CW",1,"2A","75,000",35,40,3500001,5500001,1.598,1.504
"CW",1,"2A","75,000",35,40,5500001,10000001,1.691,1.586
"CW",1,"2A","75,000",35,40,10000001,2147483647,1.803,1.684
"CW",1,"2A","75,000",40,45,0,1000001,0.992,0.964
"CW",1,"2A","75,000",40,45,1000001,3500001,1.366,1.301
"CW",1,"2A","75,000",40,45,3500001,5500001,1.504,1.424
"CW",1,"2A","75,000",40,45,5500001,10000001,1.586,1.499
"CW",1,"2A","75,000",40,45,10000001,2147483647,1.684,1.586
"CW",1,"2A","75,000",45,50,0,1000001,0.964,0.941
"CW",1,"2A","75,000",45,50,1000001,3500001,1.301,1.245
"CW",1,"2A","75,000",45,50,3500001,5500001,1.424,1.357
"CW",1,"2A","75,000",45,50,5500001,10000001,1.499,1.424
"CW",1,"2A","75,000",45,50,10000001,2147483647,1.586,1.504
"CW",1,"2A","75,000",50,55,0,1000001,0.941,0.922
"CW",1,"2A","75,000",50,55,1000001,3500001,1.245,1.197
"CW",1,"2A","75,000",50,55,3500001,5500001,1.357,1.3
"CW",1,"2A","75,000",50,55,5500001,10000001,1.424,1.361
"CW",1,"2A","75,000",50,55,10000001,2147483647,1.504,1.434
"CW",1,"2A","75,000",55,60,0,1000001,0.922,0.908
"CW",1,"2A","75,000",55,60,1000001,3500001,1.197,1.156
"CW",1,"2A","75,000",55,60,3500001,5500001,1.3,1.251
"CW",1,"2A","75,000",55,60,5500001,10000001,1.361,1.307
"CW",1,"2A","75,000",55,60,10000001,2147483647,1.434,1.373
"CW",1,"2A","75,000",60,65,0,1000001,0.908,0.898
"CW",1,"2A","75,000",60,65,1000001,3500001,1.156,1.121
"CW",1,"2A","75,000",60,65,3500001,5500001,1.251,1.209
"CW",1,"2A","75,000",60,65,5500001,10000001,1.307,1.26
"CW",1,"2A","75,000",60,65,10000001,2147483647,1.373,1.322
"CW",1,"2A","75,000",65,70,0,1000001,0.898,0.893
"CW",1,"2A","75,000",65,70,1000001,3500001,1.121,1.093
"CW",1,"2A","75,000",65,70,3500001,5500001,1.209,1.174
"CW",1,"2A","75,000",65,70,5500001,10000001,1.26,1.222
"CW",1,"2A","75,000",65,70,10000001,2147483647,1.322,1.278
"CW",1,"2A","75,000",70,75,0,1000001,0.893,0.893
"CW",1,"2A","75,000",70,75,1000001,3500001,1.093,1.068
"CW",1,"2A","75,000",70,75,3500001,5500001,1.174,1.143
"CW",1,"2A","75,000",70,75,5500001,10000001,1.222,1.187
"CW",1,"2A","75,000",70,75,10000001,2147483647,1.278,1.241
"CW",1,"2A","75,000",75,2147483647,0,1000001,0.893,0.893
"CW",1,"2A","75,000",75,2147483647,1000001,3500001,1.068,1.068
"CW",1,"2A","75,000",75,2147483647,3500001,5500001,1.143,1.143
"CW",1,"2A","75,000",75,2147483647,5500001,10000001,1.187,1.187
"CW",1,"2A","75,000",75,2147483647,10000001,2147483647,1.241,1.241
"CW",1,"2B","75,000",1,2,0,1000001,1.52,1.52
"CW",1,"2B","75,000",1,2,1000001,3500001,3.28,3.08
"CW",1,"2B","75,000",1,2,3500001,5500001,4.4,4
"CW",1,"2B","75,000",1,2,5500001,10000001,5.28,4.68
"CW",1,"2B","75,000",1,2,10000001,2147483647,6.8,5.72
"CW",1,"2B","75,000",2,3,0,1000001,1.52,1.467
"CW",1,"2B","75,000",2,3,1000001,3500001,3.08,2.933
"CW",1,"2B","75,000",2,3,3500001,5500001,4,3.707
"CW",1,"2B","75,000",2,3,5500001,10000001,4.68,4.267
"CW",1,"2B","75,000",2,3,10000001,2147483647,5.72,5.093
"CW",1,"2B","75,000",3,4,0,1000001,1.467,1.44
"CW",1,"2B","75,000",3,4,1000001,3500001,2.933,2.8
"CW",1,"2B","75,000",3,4,3500001,5500001,3.707,3.48
"CW",1,"2B","75,000",3,4,5500001,10000001,4.267,3.96
"CW",1,"2B","75,000",3,4,10000001,2147483647,5.093,4.64
"CW",1,"2B","75,000",4,5,0,1000001,1.44,1.424
"CW",1,"2B","75,000",4,5,1000001,3500001,2.8,2.672
"CW",1,"2B","75,000",4,5,3500001,5500001,3.48,3.296
"CW",1,"2B","75,000",4,5,5500001,10000001,3.96,3.712
"CW",1,"2B","75,000",4,5,10000001,2147483647,4.64,4.288
"CW",1,"2B","75,000",5,10,0,1000001,1.424,1.312
"CW",1,"2B","75,000",5,10,1000001,3500001,2.672,2.256
"CW",1,"2B","75,000",5,10,3500001,5500001,3.296,2.664
"CW",1,"2B","75,000",5,10,5500001,10000001,3.712,2.928
"CW",1,"2B","75,000",5,10,10000001,2147483647,4.288,3.256
"CW",1,"2B","75,000",10,15,0,1000001,1.312,1.232
"CW",1,"2B","75,000",10,15,1000001,3500001,2.256,1.989
"CW",1,"2B","75,000",10,15,3500001,5500001,2.664,2.299
"CW",1,"2B","75,000",10,15,5500001,10000001,2.928,2.485
"CW",1,"2B","75,000",10,15,10000001,2147483647,3.256,2.725
"CW",1,"2B","75,000",15,20,0,1000001,1.232,1.164
"CW",1,"2B","75,000",15,20,1000001,3500001,1.989,1.8
"CW",1,"2B","75,000",15,20,3500001,5500001,2.299,2.044
"CW",1,"2B","75,000",15,20,5500001,10000001,2.485,2.196
"CW",1,"2B","75,000",15,20,10000001,2147483647,2.725,2.38
"CW",1,"2B","75,000",20,25,0,1000001,1.164,1.107
"CW",1,"2B","75,000",20,25,1000001,3500001,1.8,1.654
"CW",1,"2B","75,000",20,25,3500001,5500001,2.044,1.859
"CW",1,"2B","75,000",20,25,5500001,10000001,2.196,1.984
"CW",1,"2B","75,000",20,25,10000001,2147483647,2.38,2.134
"CW",1,"2B","75,000",25,30,0,1000001,1.107,1.061
"CW",1,"2B","75,000",25,30,1000001,3500001,1.654,1.539
"CW",1,"2B","75,000",25,30,3500001,5500001,1.859,1.715
"CW",1,"2B","75,000",25,30,5500001,10000001,1.984,1.821
"CW",1,"2B","75,000",25,30,10000001,2147483647,2.134,1.949
"CW",1,"2B","75,000",30,35,0,1000001,1.061,1.024
"CW",1,"2B","75,000",30,35,1000001,3500001,1.539,1.445
"CW",1,"2B","75,000",30,35,3500001,5500001,1.715,1.598
"CW",1,"2B","75,000",30,35,5500001,10000001,1.821,1.691
"CW",1,"2B","75,000",30,35,10000001,2147483647,1.949,1.803
"CW",1,"2B","75,000",35,40,0,1000001,1.024,0.992
"CW",1,"2B","75,000",35,40,1000001,3500001,1.445,1.366
"CW",1,"2B","75,000",35,40,3500001,5500001,1.598,1.504
"CW",1,"2B","75,000",35,40,5500001,10000001,1.691,1.586
"CW",1,"2B","75,000",35,40,10000001,2147483647,1.803,1.684
"CW",1,"2B","75,000",40,45,0,1000001,0.992,0.964
"CW",1,"2B","75,000",40,45,1000001,3500001,1.366,1.301
"CW",1,"2B","75,000",40,45,3500001,5500001,1.504,1.424
"CW",1,"2B","75,000",40,45,5500001,10000001,1.586,1.499
"CW",1,"2B","75,000",40,45,10000001,2147483647,1.684,1.586
"CW",1,"2B","75,000",45,50,0,1000001,0.964,0.941
"CW",1,"2B","75,000",45,50,1000001,3500001,1.301,1.245
"CW",1,"2B","75,000",45,50,3500001,5500001,1.424,1.357
"CW",1,"2B","75,000",45,50,5500001,10000001,1.499,1.424
"CW",1,"2B","75,000",45,50,10000001,2147483647,1.586,1.504
"CW",1,"2B","75,000",50,55,0,1000001,0.941,0.922
"CW",1,"2B","75,000",50,55,1000001,3500001,1.245,1.197
"CW",1,"2B","75,000",50,55,3500001,5500001,1.357,1.3
"CW",1,"2B","75,000",50,55,5500001,10000001,1.424,1.361
"CW",1,"2B","75,000",50,55,10000001,2147483647,1.504,1.434
"CW",1,"2B","75,000",55,60,0,1000001,0.922,0.908
"CW",1,"2B","75,000",55,60,1000001,3500001,1.197,1.156
"CW",1,"2B","75,000",55,60,3500001,5500001,1.3,1.251
"CW",1,"2B","75,000",55,60,5500001,10000001,1.361,1.307
"CW",1,"2B","75,000",55,60,10000001,2147483647,1.434,1.373
"CW",1,"2B","75,000",60,65,0,1000001,0.908,0.898
"CW",1,"2B","75,000",60,65,1000001,3500001,1.156,1.121
"CW",1,"2B","75,000",60,65,3500001,5500001,1.251,1.209
"CW",1,"2B","75,000",60,65,5500001,10000001,1.307,1.26
"CW",1,"2B","75,000",60,65,10000001,2147483647,1.373,1.322
"CW",1,"2B","75,000",65,70,0,1000001,0.898,0.893
"CW",1,"2B","75,000",65,70,1000001,3500001,1.121,1.093
"CW",1,"2B","75,000",65,70,3500001,5500001,1.209,1.174
"CW",1,"2B","75,000",65,70,5500001,10000001,1.26,1.222
"CW",1,"2B","75,000",65,70,10000001,2147483647,1.322,1.278
"CW",1,"2B","75,000",70,75,0,1000001,0.893,0.893
"CW",1,"2B","75,000",70,75,1000001,3500001,1.093,1.068
"CW",1,"2B","75,000",70,75,3500001,5500001,1.174,1.143
"CW",1,"2B","75,000",70,75,5500001,10000001,1.222,1.187
"CW",1,"2B","75,000",70,75,10000001,2147483647,1.278,1.241
"CW",1,"2B","75,000",75,2147483647,0,1000001,0.893,0.893
"CW",1,"2B","75,000",75,2147483647,1000001,3500001,1.068,1.068
"CW",1,"2B","75,000",75,2147483647,3500001,5500001,1.143,1.143
"CW",1,"2B","75,000",75,2147483647,5500001,10000001,1.187,1.187
"CW",1,"2B","75,000",75,2147483647,10000001,2147483647,1.241,1.241
"CW",1,"3A","75,000",1,2,0,1000001,1.52,1.52
"CW",1,"3A","75,000",1,2,1000001,3500001,3.28,3.08
"CW",1,"3A","75,000",1,2,3500001,5500001,4.4,4
"CW",1,"3A","75,000",1,2,5500001,10000001,5.28,4.68
"CW",1,"3A","75,000",1,2,10000001,2147483647,6.8,5.72
"CW",1,"3A","75,000",2,3,0,1000001,1.52,1.467
"CW",1,"3A","75,000",2,3,1000001,3500001,3.08,2.933
"CW",1,"3A","75,000",2,3,3500001,5500001,4,3.707
"CW",1,"3A","75,000",2,3,5500001,10000001,4.68,4.267
"CW",1,"3A","75,000",2,3,10000001,2147483647,5.72,5.093
"CW",1,"3A","75,000",3,4,0,1000001,1.467,1.44
"CW",1,"3A","75,000",3,4,1000001,3500001,2.933,2.8
"CW",1,"3A","75,000",3,4,3500001,5500001,3.707,3.48
"CW",1,"3A","75,000",3,4,5500001,10000001,4.267,3.96
"CW",1,"3A","75,000",3,4,10000001,2147483647,5.093,4.64
"CW",1,"3A","75,000",4,5,0,1000001,1.44,1.424
"CW",1,"3A","75,000",4,5,1000001,3500001,2.8,2.672
"CW",1,"3A","75,000",4,5,3500001,5500001,3.48,3.296
"CW",1,"3A","75,000",4,5,5500001,10000001,3.96,3.712
"CW",1,"3A","75,000",4,5,10000001,2147483647,4.64,4.288
"CW",1,"3A","75,000",5,10,0,1000001,1.424,1.312
"CW",1,"3A","75,000",5,10,1000001,3500001,2.672,2.256
"CW",1,"3A","75,000",5,10,3500001,5500001,3.296,2.664
"CW",1,"3A","75,000",5,10,5500001,10000001,3.712,2.928
"CW",1,"3A","75,000",5,10,10000001,2147483647,4.288,3.256
"CW",1,"3A","75,000",10,15,0,1000001,1.312,1.232
