"StateCode","EQDeductibleTier","EQClass","EQDeductible","EQSubLimitPct_From","EQSubLimitPct_ToLessThan","TotalPropertyValue_From","TotalPropertyValue_ToLessThan","Factor_From","Factor_ToLessThan",
"CW",1,"1D","500",75,2147483647,50001,100001,1.177,1.177
"CW",1,"1D","500",75,2147483647,100001,250001,1.211,1.211
"CW",1,"1D","500",75,2147483647,250001,2147483647,1.26,1.26
"CW",1,"2A","500",1,2,0,50001,4.08,3.76
"CW",1,"2A","500",1,2,50001,100001,5.92,5.12
"CW",1,"2A","500",1,2,100001,250001,7.12,5.96
"CW",1,"2A","500",1,2,250001,2147483647,9.76,7.48
"CW",1,"2A","500",2,3,0,50001,3.76,3.52
"CW",1,"2A","500",2,3,50001,100001,5.12,4.613
"CW",1,"2A","500",2,3,100001,250001,5.96,5.28
"CW",1,"2A","500",2,3,250001,2147483647,7.48,6.347
"CW",1,"2A","500",3,4,0,50001,3.52,3.32
"CW",1,"2A","500",3,4,50001,100001,4.613,4.26
"CW",1,"2A","500",3,4,100001,250001,5.28,4.78
"CW",1,"2A","500",3,4,250001,2147483647,6.347,5.62
"CW",1,"2A","500",4,5,0,50001,3.32,3.152
"CW",1,"2A","500",4,5,50001,100001,4.26,3.968
"CW",1,"2A","500",4,5,100001,250001,4.78,4.4
"CW",1,"2A","500",4,5,250001,2147483647,5.62,5.104
"CW",1,"2A","500",5,10,0,50001,3.152,2.576
"CW",1,"2A","500",5,10,50001,100001,3.968,3.072
"CW",1,"2A","500",5,10,100001,250001,4.4,3.328
"CW",1,"2A","500",5,10,250001,2147483647,5.104,3.704
"CW",1,"2A","500",10,15,0,50001,2.576,2.229
"CW",1,"2A","500",10,15,50001,100001,3.072,2.592
"CW",1,"2A","500",10,15,100001,250001,3.328,2.773
"CW",1,"2A","500",10,15,250001,2147483647,3.704,3.029
"CW",1,"2A","500",15,20,0,50001,2.229,1.988
"CW",1,"2A","500",15,20,50001,100001,2.592,2.28
"CW",1,"2A","500",15,20,100001,250001,2.773,2.416
"CW",1,"2A","500",15,20,250001,2147483647,3.029,2.612
"CW",1,"2A","500",20,25,0,50001,1.988,1.814
"CW",1,"2A","500",20,25,50001,100001,2.28,2.051
"CW",1,"2A","500",20,25,100001,250001,2.416,2.166
"CW",1,"2A","500",20,25,250001,2147483647,2.612,2.323
"CW",1,"2A","500",25,30,0,50001,1.814,1.675
"CW",1,"2A","500",25,30,50001,100001,2.051,1.877
"CW",1,"2A","500",25,30,100001,250001,2.166,1.973
"CW",1,"2A","500",25,30,250001,2147483647,2.323,2.107
"CW",1,"2A","500",30,35,0,50001,1.675,1.566
"CW",1,"2A","500",30,35,50001,100001,1.877,1.742
"CW",1,"2A","500",30,35,100001,250001,1.973,1.824
"CW",1,"2A","500",30,35,250001,2147483647,2.107,1.941
"CW",1,"2A","500",35,40,0,50001,1.566,1.474
"CW",1,"2A","500",35,40,50001,100001,1.742,1.63
"CW",1,"2A","500",35,40,100001,250001,1.824,1.704
"CW",1,"2A","500",35,40,250001,2147483647,1.941,1.804
"CW",1,"2A","500",40,45,0,50001,1.474,1.399
"CW",1,"2A","500",40,45,50001,100001,1.63,1.538
"CW",1,"2A","500",40,45,100001,250001,1.704,1.604
"CW",1,"2A","500",40,45,250001,2147483647,1.804,1.694
"CW",1,"2A","500",45,50,0,50001,1.399,1.334
"CW",1,"2A","500",45,50,50001,100001,1.538,1.461
"CW",1,"2A","500",45,50,100001,250001,1.604,1.52
"CW",1,"2A","500",45,50,250001,2147483647,1.694,1.602
"CW",1,"2A","500",50,55,0,50001,1.334,1.279
"CW",1,"2A","500",50,55,50001,100001,1.461,1.393
"CW",1,"2A","500",50,55,100001,250001,1.52,1.449
"CW",1,"2A","500",50,55,250001,2147483647,1.602,1.523
"CW",1,"2A","500",55,60,0,50001,1.279,1.232
"CW",1,"2A","500",55,60,50001,100001,1.393,1.337
"CW",1,"2A","500",55,60,100001,250001,1.449,1.387
"CW",1,"2A","500",55,60,250001,2147483647,1.523,1.455
"CW",1,"2A","500",60,65,0,50001,1.232,1.191
"CW",1,"2A","500",60,65,50001,100001,1.337,1.289
"CW",1,"2A","500",60,65,100001,250001,1.387,1.334
"CW",1,"2A","500",60,65,250001,2147483647,1.455,1.397
"CW",1,"2A","500",65,70,0,50001,1.191,1.158
"CW",1,"2A","500",65,70,50001,100001,1.289,1.247
"CW",1,"2A","500",65,70,100001,250001,1.334,1.29
"CW",1,"2A","500",65,70,250001,2147483647,1.397,1.347
"CW",1,"2A","500",70,75,0,50001,1.158,1.13
"CW",1,"2A","500",70,75,50001,100001,1.247,1.212
"CW",1,"2A","500",70,75,100001,250001,1.29,1.251
"CW",1,"2A","500",70,75,250001,2147483647,1.347,1.306
"CW",1,"2A","500",75,2147483647,0,50001,1.13,1.13
"CW",1,"2A","500",75,2147483647,50001,100001,1.212,1.212
"CW",1,"2A","500",75,2147483647,100001,250001,1.251,1.251
"CW",1,"2A","500",75,2147483647,250001,2147483647,1.306,1.306
"CW",1,"2B","500",1,2,0,50001,4.08,3.76
"CW",1,"2B","500",1,2,50001,100001,5.92,5.12
"CW",1,"2B","500",1,2,100001,250001,7.12,5.96
"CW",1,"2B","500",1,2,250001,2147483647,9.76,7.48
"CW",1,"2B","500",2,3,0,50001,3.76,3.52
"CW",1,"2B","500",2,3,50001,100001,5.12,4.613
"CW",1,"2B","500",2,3,100001,250001,5.96,5.28
"CW",1,"2B","500",2,3,250001,2147483647,7.48,6.347
"CW",1,"2B","500",3,4,0,50001,3.52,3.32
"CW",1,"2B","500",3,4,50001,100001,4.613,4.26
"CW",1,"2B","500",3,4,100001,250001,5.28,4.78
"CW",1,"2B","500",3,4,250001,2147483647,6.347,5.62
"CW",1,"2B","500",4,5,0,50001,3.32,3.152
"CW",1,"2B","500",4,5,50001,100001,4.26,3.968
"CW",1,"2B","500",4,5,100001,250001,4.78,4.4
"CW",1,"2B","500",4,5,250001,2147483647,5.62,5.104
"CW",1,"2B","500",5,10,0,50001,3.152,2.576
"CW",1,"2B","500",5,10,50001,100001,3.968,3.072
"CW",1,"2B","500",5,10,100001,250001,4.4,3.328
"CW",1,"2B","500",5,10,250001,2147483647,5.104,3.704
"CW",1,"2B","500",10,15,0,50001,2.576,2.229
"CW",1,"2B","500",10,15,50001,100001,3.072,2.592
"CW",1,"2B","500",10,15,100001,250001,3.328,2.773
"CW",1,"2B","500",10,15,250001,2147483647,3.704,3.029
"CW",1,"2B","500",15,20,0,50001,2.229,1.988
"CW",1,"2B","500",15,20,50001,100001,2.592,2.28
"CW",1,"2B","500",15,20,100001,250001,2.773,2.416
"CW",1,"2B","500",15,20,250001,2147483647,3.029,2.612
"CW",1,"2B","500",20,25,0,50001,1.988,1.814
"CW",1,"2B","500",20,25,50001,100001,2.28,2.051
"CW",1,"2B","500",20,25,100001,250001,2.416,2.166
"CW",1,"2B","500",20,25,250001,2147483647,2.612,2.323
"CW",1,"2B","500",25,30,0,50001,1.814,1.675
"CW",1,"2B","500",25,30,50001,100001,2.051,1.877
"CW",1,"2B","500",25,30,100001,250001,2.166,1.973
"CW",1,"2B","500",25,30,250001,2147483647,2.323,2.107
"CW",1,"2B","500",30,35,0,50001,1.675,1.566
"CW",1,"2B","500",30,35,50001,100001,1.877,1.742
"CW",1,"2B","500",30,35,100001,250001,1.973,1.824
"CW",1,"2B","500",30,35,250001,2147483647,2.107,1.941
"CW",1,"2B","500",35,40,0,50001,1.566,1.474
"CW",1,"2B","500",35,40,50001,100001,1.742,1.63
"CW",1,"2B","500",35,40,100001,250001,1.824,1.704
"CW",1,"2B","500",35,40,250001,2147483647,1.941,1.804
"CW",1,"2B","500",40,45,0,50001,1.474,1.399
"CW",1,"2B","500",40,45,50001,100001,1.63,1.538
"CW",1,"2B","500",40,45,100001,250001,1.704,1.604
"CW",1,"2B","500",40,45,250001,2147483647,1.804,1.694
"CW",1,"2B","500",45,50,0,50001,1.399,1.334
"CW",1,"2B","500",45,50,50001,100001,1.538,1.461
"CW",1,"2B","500",45,50,100001,250001,1.604,1.52
"CW",1,"2B","500",45,50,250001,2147483647,1.694,1.602
"CW",1,"2B","500",50,55,0,50001,1.334,1.279
"CW",1,"2B","500",50,55,50001,100001,1.461,1.393
"CW",1,"2B","500",50,55,100001,250001,1.52,1.449
"CW",1,"2B","500",50,55,250001,2147483647,1.602,1.523
"CW",1,"2B","500",55,60,0,50001,1.279,1.232
"CW",1,"2B","500",55,60,50001,100001,1.393,1.337
"CW",1,"2B","500",55,60,100001,250001,1.449,1.387
"CW",1,"2B","500",55,60,250001,2147483647,1.523,1.455
"CW",1,"2B","500",60,65,0,50001,1.232,1.191
"CW",1,"2B","500",60,65,50001,100001,1.337,1.289
"CW",1,"2B","500",60,65,100001,250001,1.387,1.334
"CW",1,"2B","500",60,65,250001,2147483647,1.455,1.397
"CW",1,"2B","500",65,70,0,50001,1.191,1.158
"CW",1,"2B","500",65,70,50001,100001,1.289,1.247
"CW",1,"2B","500",65,70,100001,250001,1.334,1.29
"CW",1,"2B","500",65,70,250001,2147483647,1.397,1.347
"CW",1,"2B","500",70,75,0,50001,1.158,1.13
"CW",1,"2B","500",70,75,50001,100001,1.247,1.212
"CW",1,"2B","500",70,75,100001,250001,1.29,1.251
"CW",1,"2B","500",70,75,250001,2147483647,1.347,1.306
"CW",1,"2B","500",75,2147483647,0,50001,1.13,1.13
"CW",1,"2B","500",75,2147483647,50001,100001,1.212,1.212
"CW",1,"2B","500",75,2147483647,100001,250001,1.251,1.251
"CW",1,"2B","500",75,2147483647,250001,2147483647,1.306,1.306
"CW",1,"3A","500",1,2,0,50001,4.08,3.76
"CW",1,"3A","500",1,2,50001,100001,5.92,5.12
"CW",1,"3A","500",1,2,100001,250001,7.12,5.96
"CW",1,"3A","500",1,2,250001,2147483647,9.76,7.48
"CW",1,"3A","500",2,3,0,50001,3.76,3.52
"CW",1,"3A","500",2,3,50001,100001,5.12,4.613
"CW",1,"3A","500",2,3,100001,250001,5.96,5.28
"CW",1,"3A","500",2,3,250001,2147483647,7.48,6.347
"CW",1,"3A","500",3,4,0,50001,3.52,3.32
"CW",1,"3A","500",3,4,50001,100001,4.613,4.26
"CW",1,"3A","500",3,4,100001,250001,5.28,4.78
"CW",1,"3A","500",3,4,250001,2147483647,6.347,5.62
"CW",1,"3A","500",4,5,0,50001,3.32,3.152
"CW",1,"3A","500",4,5,50001,100001,4.26,3.968
"CW",1,"3A","500",4,5,100001,250001,4.78,4.4
"CW",1,"3A","500",4,5,250001,2147483647,5.62,5.104
"CW",1,"3A","500",5,10,0,50001,3.152,2.576
"CW",1,"3A","500",5,10,50001,100001,3.968,3.072
"CW",1,"3A","500",5,10,100001,250001,4.4,3.328
"CW",1,"3A","500",5,10,250001,2147483647,5.104,3.704
"CW",1,"3A","500",10,15,0,50001,2.576,2.229
"CW",1,"3A","500",10,15,50001,100001,3.072,2.592
"CW",1,"3A","500",10,15,100001,250001,3.328,2.773
"CW",1,"3A","500",10,15,250001,2147483647,3.704,3.029
"CW",1,"3A","500",15,20,0,50001,2.229,1.988
"CW",1,"3A","500",15,20,50001,100001,2.592,2.28
"CW",1,"3A","500",15,20,100001,250001,2.773,2.416
"CW",1,"3A","500",15,20,250001,2147483647,3.029,2.612
"CW",1,"3A","500",20,25,0,50001,1.988,1.814
"CW",1,"3A","500",20,25,50001,100001,2.28,2.051
"CW",1,"3A","500",20,25,100001,250001,2.416,2.166
"CW",1,"3A","500",20,25,250001,2147483647,2.612,2.323
"CW",1,"3A","500",25,30,0,50001,1.814,1.675
"CW",1,"3A","500",25,30,50001,100001,2.051,1.877
"CW",1,"3A","500",25,30,100001,250001,2.166,1.973
"CW",1,"3A","500",25,30,250001,2147483647,2.323,2.107
"CW",1,"3A","500",30,35,0,50001,1.675,1.566
"CW",1,"3A","500",30,35,50001,100001,1.877,1.742
"CW",1,"3A","500",30,35,100001,250001,1.973,1.824
"CW",1,"3A","500",30,35,250001,2147483647,2.107,1.941
"CW",1,"3A","500",35,40,0,50001,1.566,1.474
"CW",1,"3A","500",35,40,50001,100001,1.742,1.63
"CW",1,"3A","500",35,40,100001,250001,1.824,1.704
"CW",1,"3A","500",35,40,250001,2147483647,1.941,1.804
"CW",1,"3A","500",40,45,0,50001,1.474,1.399
"CW",1,"3A","500",40,45,50001,100001,1.63,1.538
"CW",1,"3A","500",40,45,100001,250001,1.704,1.604
"CW",1,"3A","500",40,45,250001,2147483647,1.804,1.694
"CW",1,"3A","500",45,50,0,50001,1.399,1.334
"CW",1,"3A","500",45,50,50001,100001,1.538,1.461
"CW",1,"3A","500",45,50,100001,250001,1.604,1.52
"CW",1,"3A","500",45,50,250001,2147483647,1.694,1.602
"CW",1,"3A","500",50,55,0,50001,1.334,1.279
"CW",1,"3A","500",50,55,50001,100001,1.461,1.393
"CW",1,"3A","500",50,55,100001,250001,1.52,1.449
"CW",1,"3A","500",50,55,250001,2147483647,1.602,1.523
"CW",1,"3A","500",55,60,0,50001,1.279,1.232
"CW",1,"3A","500",55,60,50001,100001,1.393,1.337
"CW",1,"3A","500",55,60,100001,250001,1.449,1.387
"CW",1,"3A","500",55,60,250001,2147483647,1.523,1.455
"CW",1,"3A","500",60,65,0,50001,1.232,1.191
"CW",1,"3A","500",60,65,50001,100001,1.337,1.289
"CW",1,"3A","500",60,65,100001,250001,1.387,1.334
"CW",1,"3A","500",60,65,250001,2147483647,1.455,1.397
"CW",1,"3A","500",65,70,0,50001,1.191,1.158
"CW",1,"3A","500",65,70,50001,100001,1.289,1.247
"CW",1,"3A","500",65,70,100001,250001,1.334,1.29
"CW",1,"3A","500",65,70,250001,2147483647,1.397,1.347
"CW",1,"3A","500",70,75,0,50001,1.158,1.13
"CW",1,"3A","500",70,75,50001,100001,1.247,1.212
"CW",1,"3A","500",70,75,100001,250001,1.29,1.251
"CW",1,"3A","500",70,75,250001,2147483647,1.347,1.306
"CW",1,"3A","500",75,2147483647,0,50001,1.13,1.13
"CW",1,"3A","500",75,2147483647,50001,100001,1.212,1.212
"CW",1,"3A","500",75,2147483647,100001,250001,1.251,1.251
"CW",1,"3A","500",75,2147483647,250001,2147483647,1.306,1.306
"CW",1,"3B","500",1,2,0,50001,4.08,3.76
"CW",1,"3B","500",1,2,50001,100001,5.92,5.12
"CW",1,"3B","500",1,2,100001,250001,7.12,5.96
"CW",1,"3B","500",1,2,250001,2147483647,9.76,7.48
"CW",1,"3B","500",2,3,0,50001,3.76,3.52
"CW",1,"3B","500",2,3,50001,100001,5.12,4.613
"CW",1,"3B","500",2,3,100001,250001,5.96,5.28
"CW",1,"3B","500",2,3,250001,2147483647,7.48,6.347
"CW",1,"3B","500",3,4,0,50001,3.52,3.32
"CW",1,"3B","500",3,4,50001,100001,4.613,4.26
"CW",1,"3B","500",3,4,100001,250001,5.28,4.78
"CW",1,"3B","500",3,4,250001,2147483647,6.347,5.62
"CW",1,"3B","500",4,5,0,50001,3.32,3.152
"CW",1,"3B","500",4,5,50001,100001,4.26,3.968
"CW",1,"3B","500",4,5,100001,250001,4.78,4.4
"CW",1,"3B","500",4,5,250001,2147483647,5.62,5.104
"CW",1,"3B","500",5,10,0,50001,3.152,2.576
"CW",1,"3B","500",5,10,50001,100001,3.968,3.072
"CW",1,"3B","500",5,10,100001,250001,4.4,3.328
"CW",1,"3B","500",5,10,250001,2147483647,5.104,3.704
"CW",1,"3B","500",10,15,0,50001,2.576,2.229
"CW",1,"3B","500",10,15,50001,100001,3.072,2.592
"CW",1,"3B","500",10,15,100001,250001,3.328,2.773
"CW",1,"3B","500",10,15,250001,2147483647,3.704,3.029
"CW",1,"3B","500",15,20,0,50001,2.229,1.988
"CW",1,"3B","500",15,20,50001,100001,2.592,2.28
"CW",1,"3B","500",15,20,100001,250001,2.773,2.416
"CW",1,"3B","500",15,20,250001,2147483647,3.029,2.612
"CW",1,"3B","500",20,25,0,50001,1.988,1.814
